当月视频播放类应用使用次数,当月视频播放类应用使用次数W0,当月视频播放类应用使用次数W1,当月视频播放类应用使用次数W2,当月视频播放类应用使用次数W3,当月视频播放类应用使用次数W4,当月视频播放类应用使用次数W5,当月视频播放类应用使用次数W6,当月视频播放类应用使用次数W7,当月视频播放类应用使用次数W8,当月视频播放类应用使用次数W9
3456,-0.08763875812292099,-0.02318703569471836,0.5526103973388672,0.031815312802791595,-0.15996664762496948,0.6615101099014282,-0.003102813148871064,1.0925276279449463,0.15042224526405334,0.3527511954307556
3457,-0.07668278366327286,-0.08109690248966217,0.26094233989715576,-0.024172799661755562,-0.11313062161207199,0.3637927174568176,-0.03982272371649742,0.5679429769515991,0.12004412710666656,0.15911443531513214
3458,0.004343785811215639,0.03455069288611412,0.14751189947128296,0.027548912912607193,-0.06256856769323349,0.1486952304840088,0.026005910709500313,0.16893497109413147,0.044219858944416046,0.14537079632282257
3459,0.08713547140359879,-0.06106676161289215,0.44230350852012634,-0.06900733709335327,-0.08068756014108658,0.599707305431366,0.16658645868301392,0.8152857422828674,0.02204357087612152,0.36088213324546814
3460,-0.01203249953687191,-0.06571370363235474,0.4122074842453003,-0.046189215034246445,-0.1307852417230606,0.5579240918159485,0.13278897106647491,0.8499318361282349,0.044972408562898636,0.28827357292175293
3461,-0.1584790199995041,-0.019775906577706337,0.5000161528587341,0.06099693477153778,-0.23820056021213531,0.6704145073890686,0.007411880884319544,1.1929327249526978,0.14405812323093414,0.4647519886493683
3462,-0.029744938015937805,-0.0014053890481591225,0.30710312724113464,-0.013999100774526596,-0.07275664806365967,0.41720765829086304,0.09186764061450958,0.6526233553886414,0.11320783942937851,0.2096206694841385
3463,0.01599378138780594,0.013790171593427658,0.28576961159706116,0.023457741364836693,-0.013335967436432838,0.40730491280555725,0.10145936906337738,0.4464570879936218,0.01137948501855135,0.23097343742847443
3464,-0.2795063555240631,-0.05013616010546684,0.46685969829559326,0.1679818481206894,-0.24862989783287048,0.5523457527160645,-0.03563423454761505,1.033103585243225,0.23895807564258575,0.41254356503486633
3465,-0.13165906071662903,-0.02210989035665989,0.3496415913105011,0.09376451373100281,-0.15400463342666626,0.4368835985660553,0.03513633459806442,0.6920201778411865,0.1297336369752884,0.2623421549797058
3466,0.011716043576598167,-0.009857920929789543,0.42626136541366577,-0.019271356984972954,-0.10130718350410461,0.6332575678825378,0.08685115724802017,0.9017775654792786,0.13831393420696259,0.2731405794620514
3467,0.08665482699871063,-0.051259174942970276,0.20722059905529022,-0.07971878349781036,0.012439633719623089,0.3689173460006714,0.08799083530902863,0.48907238245010376,-0.02143307775259018,0.1899455040693283
3468,0.06629227101802826,-0.028295716270804405,0.38560038805007935,-0.01092300284653902,-0.04083472490310669,0.5326123237609863,0.09329482913017273,0.7552496194839478,0.08507387340068817,0.32645857334136963
3469,-0.10151121020317078,-0.025588877499103546,0.4086512327194214,0.0399189367890358,-0.17294251918792725,0.6333105564117432,0.06859558075666428,0.9883660674095154,0.10139153152704239,0.34380242228507996
3470,-0.17144225537776947,-0.03470214828848839,0.4355985224246979,0.04699471592903137,-0.11545426398515701,0.6176611185073853,-0.005715673789381981,0.8960865139961243,0.14225320518016815,0.36982542276382446
3471,0.019378038123250008,-0.08585461974143982,0.3520243167877197,-0.05783289670944214,-0.029962047934532166,0.5083380937576294,0.06998315453529358,0.6999753713607788,0.02012857235968113,0.23273107409477234
3472,-0.14039060473442078,-0.0959290862083435,0.49666690826416016,0.040054913610219955,-0.20220887660980225,0.6780273914337158,0.08616890758275986,0.9659110903739929,0.1431441605091095,0.4266151785850525
3473,-0.02911202609539032,-0.09948582947254181,0.4604838788509369,-0.04237519949674606,-0.07348693162202835,0.6248453259468079,0.09816615283489227,0.8292697072029114,0.12484657764434814,0.31338486075401306
3474,-0.09249746799468994,-0.07142981886863708,0.3305211067199707,-0.04224785789847374,-0.1322091966867447,0.4787600338459015,0.013021949678659439,0.8796077966690063,0.21804259717464447,0.28193530440330505
3475,-0.08909785002470016,0.021719876676797867,0.40990835428237915,0.059177327901124954,-0.1581936478614807,0.5738718509674072,0.04567025974392891,0.8258048295974731,0.0969899371266365,0.34924936294555664
3476,-0.014644792303442955,-0.06058814749121666,0.4210813343524933,-0.040947992354631424,-0.10011802613735199,0.6319438219070435,0.03586713597178459,0.9171891808509827,0.07246244698762894,0.2805846035480499
3477,-0.015395200811326504,-0.050681423395872116,0.38512903451919556,-0.002578774467110634,-0.04729500412940979,0.47484254837036133,0.03969060629606247,0.7097219228744507,0.12382352352142334,0.27170273661613464
3478,-0.08158168196678162,-0.006743622478097677,0.2702995538711548,0.0026359977200627327,-0.15671725571155548,0.47133737802505493,0.019428124651312828,0.6881012320518494,0.09953968971967697,0.2807781994342804
3479,-0.03355320543050766,-0.10235126316547394,0.4526454210281372,-0.0077063036151230335,-0.1363459974527359,0.581922173500061,0.11760137975215912,0.7944482564926147,0.017296776175498962,0.3537972867488861
3480,0.003111278172582388,-0.07957398146390915,0.41228339076042175,-0.037072472274303436,-0.05474374443292618,0.5610518455505371,0.07408114522695541,0.7501716613769531,0.053049683570861816,0.3276854157447815
3481,-0.17769819498062134,-0.0050896089524030685,0.35568347573280334,0.02615232951939106,-0.2038029283285141,0.5910878777503967,0.027010399848222733,0.9094759821891785,0.18063984811306,0.3148300051689148
3482,-0.09971476346254349,-0.007830743677914143,0.5004268884658813,0.10112544894218445,-0.17805027961730957,0.5663551688194275,0.012763090431690216,0.8769178986549377,0.16982080042362213,0.3551064431667328
3483,0.03908032923936844,-0.06522024422883987,0.25134745240211487,-0.06811988353729248,-0.008028016425669193,0.42358148097991943,0.05753204971551895,0.5758277177810669,0.03499194607138634,0.24112315475940704
3484,-0.1278539001941681,-0.01918609067797661,0.4048840403556824,0.04126441106200218,-0.15500912070274353,0.5949008464813232,0.030624710023403168,0.8809783458709717,0.1526465266942978,0.34357231855392456
3485,-0.03319971635937691,-0.11000949144363403,0.5131125450134277,-0.05140330269932747,-0.17475996911525726,0.7803603410720825,0.09317605197429657,1.0734291076660156,0.20319165289402008,0.380485475063324
3486,0.002686308929696679,-0.06705263257026672,0.4938945770263672,-0.1189744845032692,-0.0207653995603323,0.6980433464050293,0.15206730365753174,0.9297460913658142,0.10172089189291,0.32371214032173157
3487,-0.07407169044017792,-0.08290845900774002,0.4500540494918823,-0.016697749495506287,-0.1786152571439743,0.494023859500885,0.05819950997829437,0.7939122319221497,0.1362314075231552,0.36114197969436646
3488,-0.1681639403104782,-0.0323832631111145,0.4374338984489441,0.05651748552918434,-0.18412351608276367,0.6849319338798523,0.047486789524555206,1.0384414196014404,0.16838914155960083,0.34232667088508606
3489,0.02048293687403202,-0.1340656280517578,0.44085946679115295,-0.1263154298067093,-0.044485557824373245,0.6287411451339722,0.0894302949309349,0.9964276552200317,0.1354902684688568,0.31446632742881775
3490,-0.05493645370006561,-0.015209594741463661,0.28141531348228455,0.017518315464258194,-0.17761370539665222,0.47789645195007324,0.014773556031286716,0.7028195858001709,0.15994001924991608,0.2794286906719208
3491,-0.1459161788225174,-0.08119774609804153,0.4209156930446625,0.06300276517868042,-0.16966070234775543,0.6517804861068726,0.019061081111431122,0.9405025243759155,0.11495358496904373,0.3459351658821106
3492,0.11388342082500458,-0.06953665614128113,0.2236059457063675,-0.033977754414081573,0.006383851636201143,0.4228936731815338,0.06561068445444107,0.4379407465457916,0.060575567185878754,0.22586102783679962
3493,-0.10101780295372009,-0.048856984823942184,0.4429999887943268,0.020781230181455612,-0.16242192685604095,0.6253172159194946,-0.023746559396386147,1.003277063369751,0.11063692718744278,0.35666120052337646
3494,-0.07123913615942001,-0.07924597710371017,0.3639979660511017,-0.014584248885512352,-0.07210225611925125,0.5826980471611023,0.09661823511123657,0.7971055507659912,0.12625999748706818,0.27981093525886536
3495,-0.02996785193681717,-0.025378050282597542,0.2636711597442627,0.019938679412007332,-0.06086985766887665,0.42790064215660095,0.10012822598218918,0.6336767673492432,0.03928638622164726,0.2642684578895569
3496,-0.10560658574104309,-0.04002860561013222,0.426043301820755,0.06605907529592514,-0.19984084367752075,0.5977361798286438,-0.04148285463452339,0.9463701844215393,0.1995285600423813,0.34966784715652466
3497,-0.003255615709349513,-0.05546014755964279,0.5059814453125,-0.03458819538354874,-0.13793262839317322,0.6806021928787231,0.05488349869847298,0.96088045835495,0.17561501264572144,0.4022373855113983
3498,-0.11868701130151749,-0.0732327476143837,0.3182624876499176,0.021674495190382004,-0.10300924628973007,0.4488401412963867,-0.006409773137420416,0.7140002846717834,0.08088407665491104,0.29188963770866394
3499,-0.0030484418384730816,-0.04750695452094078,0.23166008293628693,-0.04924498870968819,-0.05636246129870415,0.27824997901916504,0.07231613248586655,0.4285898506641388,0.05021179839968681,0.20523926615715027
3500,-0.1273246705532074,-0.04900109022855759,0.39203691482543945,0.08555149286985397,-0.2180066555738449,0.5956360697746277,0.031203938648104668,1.0461598634719849,0.20070001482963562,0.3429996967315674
3501,-0.10600202530622482,-0.05653548985719681,0.4333682060241699,0.026287386193871498,-0.17449164390563965,0.6551997065544128,0.06165652722120285,0.887820839881897,0.142039492726326,0.36390894651412964
3502,-0.131160706281662,-0.016029633581638336,0.429535835981369,-0.003063638461753726,-0.15093417465686798,0.6494040489196777,-0.01682593673467636,1.0721204280853271,0.18702681362628937,0.36230385303497314
3503,0.031093517318367958,-0.07196022570133209,0.43392401933670044,-0.03676971420645714,-0.04697178304195404,0.6322113871574402,0.13875141739845276,0.7807193398475647,0.02421364188194275,0.31983470916748047
3504,-0.05547681823372841,-0.018832378089427948,0.3555469810962677,0.06054992973804474,-0.2006813883781433,0.4901559352874756,0.016531813889741898,0.8289863467216492,0.13181190192699432,0.3272586762905121
3505,-0.03396398201584816,-0.059528522193431854,0.34567293524742126,0.08378668874502182,-0.11173181980848312,0.5003871321678162,0.01851150020956993,0.730758786201477,0.1210722103714943,0.33548009395599365
3506,-0.07415682822465897,-0.02395152673125267,0.4298619031906128,0.06250234693288803,-0.19578009843826294,0.646847665309906,-0.005817327182739973,0.9723807573318481,0.11763770133256912,0.38856610655784607
3507,-0.005568956024944782,-0.0016666071023792028,0.2668335735797882,0.03383752331137657,-0.08360951393842697,0.26722967624664307,0.014132150448858738,0.45530539751052856,0.027570748701691628,0.24596759676933289
3508,-0.1138811856508255,-0.08844602853059769,0.4390283226966858,0.0999615341424942,-0.12578387558460236,0.5905925631523132,-0.009070985019207,0.8487014770507812,0.13809679448604584,0.3541426360607147
3509,-0.1463955193758011,-0.04645339027047157,0.41607704758644104,0.044255029410123825,-0.18088611960411072,0.5264450907707214,-0.05311482399702072,0.932799220085144,0.14191767573356628,0.265046089887619
3510,-0.0632370188832283,-0.024327468127012253,0.5048385262489319,0.03248051181435585,-0.12809011340141296,0.6864299178123474,0.11013448238372803,1.013757348060608,0.08834593743085861,0.34217965602874756
3511,-0.032322898507118225,-0.026126369833946228,0.5254035592079163,-0.015286502428352833,-0.1324557363986969,0.7003087997436523,0.11443999409675598,1.0574082136154175,0.15533705055713654,0.3981068730354309
36279,-0.03884638473391533,0.02103470452129841,0.08047166466712952,0.0783194899559021,-0.027667777612805367,0.09917482733726501,0.017438681796193123,0.1491735875606537,0.02838607132434845,0.03880233317613602
3512,-0.07861350476741791,-0.07637324184179306,0.38013479113578796,0.0015156903536990285,-0.16106931865215302,0.5303184390068054,0.06841056048870087,0.7958507537841797,0.09477973729372025,0.3210355341434479
36282,-0.02369418554008007,-0.0565330944955349,0.0976017564535141,0.032704006880521774,0.017799580469727516,0.037713777273893356,0.026887264102697372,0.16096274554729462,0.04081963747739792,0.06921010464429855
3515,-0.041857827454805374,0.005609635729342699,0.1966608166694641,0.07467947155237198,-0.059964973479509354,0.28763216733932495,0.007516244426369667,0.42729294300079346,0.0847477838397026,0.12677571177482605
3516,-0.07671735435724258,-0.04248186573386192,0.3907732665538788,0.0770123079419136,-0.13149990141391754,0.5948264598846436,0.05085766315460205,0.9164400696754456,0.14784613251686096,0.299751341342926
3514,-0.18042990565299988,-0.07680221647024155,0.527411162853241,0.032325517386198044,-0.21037490665912628,0.7974712252616882,-0.001893484964966774,1.2578428983688354,0.25984659790992737,0.5019046664237976
3518,-0.09611966460943222,-0.013171063736081123,0.4273684620857239,0.11037248373031616,-0.142289400100708,0.5965786576271057,-0.016701173037290573,0.9472692608833313,0.17078545689582825,0.3512350022792816
3513,-0.08524670451879501,-0.026957940310239792,0.3852151334285736,0.09026248753070831,-0.12838971614837646,0.5939209461212158,0.0572921484708786,0.8558022379875183,0.1389933079481125,0.3216821253299713
36288,-0.026298444718122482,0.04048946499824524,0.12171852588653564,0.012897888198494911,-0.014238434843719006,0.04523911327123642,-5.972798680886626e-05,0.17833349108695984,0.04923637956380844,0.08146462589502335
3521,-0.20013028383255005,0.004546990618109703,0.4181852638721466,0.07384991645812988,-0.2309282273054123,0.5628038048744202,0.03739193454384804,0.8832321166992188,0.13724440336227417,0.3648371696472168
3520,-0.003202333115041256,-0.05338238552212715,0.29715001583099365,-0.07590638846158981,-0.003938174340873957,0.5249956846237183,0.10488606244325638,0.6283945441246033,-0.0007235625525936484,0.27270543575286865
3523,-0.07850629836320877,-0.06440252810716629,0.4818209111690521,-0.03620249405503273,-0.1333751082420349,0.7504352927207947,0.05176708102226257,1.0461399555206299,0.1357148140668869,0.41795995831489563
3522,-0.09056620299816132,-0.087744802236557,0.3724972605705261,-0.03843320161104202,-0.16709522902965546,0.6055618524551392,0.0038487014826387167,0.9503534436225891,0.13429206609725952,0.33450743556022644
3525,-0.10571340471506119,-0.03222859650850296,0.4080091118812561,-0.026288527995347977,-0.12801319360733032,0.5515332221984863,0.0648152157664299,0.8208312392234802,0.09620105475187302,0.3431730270385742
3526,-0.10189823806285858,-0.044841453433036804,0.3682294189929962,0.01057598739862442,-0.13842235505580902,0.5255464315414429,0.03643319755792618,0.8280606865882874,0.09101720154285431,0.30936703085899353
3527,-0.10929892212152481,-0.06532713025808334,0.5264497995376587,0.02132699452340603,-0.1294318288564682,0.7308499217033386,0.028694717213511467,1.1742489337921143,0.1433652937412262,0.39030811190605164
3528,-0.11701919883489609,-0.06276481598615646,0.4772673547267914,0.019759107381105423,-0.23431527614593506,0.6837824583053589,0.07115975022315979,1.0824871063232422,0.24166741967201233,0.4269321858882904
3529,-0.039664845913648605,0.008050135336816311,0.2236747443675995,-0.035960134118795395,-0.05695493146777153,0.30912476778030396,0.028871845453977585,0.4435373842716217,0.007838372141122818,0.22269059717655182
3524,-0.0015739075606688857,-0.083377905189991,0.3844432234764099,-0.02249939739704132,-0.08277628570795059,0.5980074405670166,0.11852262169122696,0.763474702835083,0.048355817794799805,0.3226799964904785
3531,-0.03811798617243767,-0.09563181549310684,0.4905681312084198,-0.04765504598617554,-0.13238103687763214,0.7923516035079956,0.0927499309182167,1.1087048053741455,0.08357591181993484,0.4362246096134186
3532,-0.09346303343772888,-0.05641520023345947,0.40270718932151794,0.07051743566989899,-0.1313774585723877,0.47836753726005554,0.0460205040872097,0.7316619753837585,0.10235924273729324,0.3426700234413147
3533,-0.014281392097473145,-0.017331868410110474,0.3102826774120331,-0.05714740976691246,-0.030226800590753555,0.46501949429512024,0.10887426882982254,0.6384669542312622,0.12779217958450317,0.21419014036655426
3534,-0.1123092994093895,-0.03144821524620056,0.4163024127483368,0.05361190065741539,-0.17514872550964355,0.5639114379882812,0.02178477868437767,0.832748293876648,0.17224493622779846,0.35114094614982605
3535,0.005450127646327019,-0.0839572474360466,0.4540192186832428,-0.0040036034770309925,-0.04722481220960617,0.6230747103691101,0.09475189447402954,0.933795154094696,0.1203179806470871,0.29924818873405457
3536,0.010523669421672821,-0.08891753107309341,0.4791150689125061,0.0036856839433312416,-0.13946618139743805,0.700603187084198,0.14121747016906738,1.0536028146743774,0.07505755871534348,0.4198917746543884
36298,0.011767731979489326,-0.014099303632974625,0.09280601888895035,0.004359361715614796,0.038175150752067566,0.08279822021722794,-0.006822980474680662,0.12781937420368195,0.040711645036935806,-0.0023615024983882904
3538,-0.001109534059651196,-0.08401526510715485,0.3023674488067627,-0.07398275285959244,-0.07562723755836487,0.42744073271751404,0.036256205290555954,0.6335971355438232,0.07969576120376587,0.21160580217838287
3540,-0.13396866619586945,-0.09148529917001724,0.4193273186683655,0.05346600338816643,-0.17256620526313782,0.6346990466117859,0.0460490882396698,0.9169149398803711,0.09749467670917511,0.35378074645996094
3541,-0.050602346658706665,-0.05693666264414787,0.45147705078125,0.011922591365873814,-0.14582480490207672,0.6077961921691895,0.057796794921159744,0.9859176278114319,0.14365731179714203,0.34160614013671875
3542,-0.10101933777332306,-0.0889081060886383,0.3603726327419281,0.08152901381254196,-0.08626405894756317,0.5035344958305359,0.03581492230296135,0.7450732588768005,0.10516750067472458,0.27672556042671204
3543,-0.1071280986070633,-0.04302145168185234,0.45346370339393616,0.10286084562540054,-0.1566409468650818,0.6880719661712646,0.11307759582996368,0.9484666585922241,0.1424795389175415,0.3962663412094116
3544,-0.17168669402599335,-0.031119199469685555,0.47770440578460693,0.12398896366357803,-0.17364177107810974,0.676304817199707,-0.006276882253587246,1.0558688640594482,0.22987857460975647,0.42138126492500305
3545,-0.17945338785648346,-0.021302152425050735,0.39643558859825134,0.06975260376930237,-0.15176984667778015,0.5661745071411133,-0.006673760712146759,0.8769594430923462,0.15304718911647797,0.34598106145858765
3546,-0.031175225973129272,-0.08674133569002151,0.5424211621284485,-0.06564847379922867,-0.06032105162739754,0.767262876033783,0.07982233166694641,1.0204567909240723,0.13439133763313293,0.4256400167942047
36315,0.05167979374527931,-0.02869526483118534,0.03047533892095089,-0.02048158273100853,0.04184868186712265,0.09353398531675339,0.030102934688329697,0.13019463419914246,-0.034445181488990784,0.10764971375465393
3548,-0.068041130900383,-0.05448531359434128,0.43084946274757385,0.09938066452741623,-0.2157127559185028,0.5202409625053406,0.023441923782229424,0.8167729377746582,0.17230962216854095,0.36575251817703247
3549,-0.07608570158481598,-0.08891979604959488,0.5322850942611694,-0.021443050354719162,-0.16757729649543762,0.7028918862342834,0.10406213253736496,1.0826020240783691,0.13144145905971527,0.41718804836273193
36310,-0.04551757499575615,-0.006944985128939152,0.0610843189060688,0.013665979728102684,-0.026671841740608215,0.08626578003168106,-0.019658822566270828,0.13753339648246765,0.0062838043086230755,0.08809731900691986
3551,-0.10763580352067947,-0.037769436836242676,0.522323489189148,0.10592786222696304,-0.22937509417533875,0.7226717472076416,0.023040901869535446,1.0393900871276855,0.1898062825202942,0.34952104091644287
3552,-0.05607778578996658,-0.009879570454359055,0.4837288558483124,0.036433637142181396,-0.11859331279993057,0.6474175453186035,0.08283162862062454,0.9393165707588196,0.12616457045078278,0.41704267263412476
3553,-0.07280874252319336,-0.07623142004013062,0.3288516700267792,-0.007401850074529648,-0.08278582990169525,0.4114762246608734,0.05492725223302841,0.6823176145553589,0.07610224187374115,0.19398483633995056
3554,-0.02695445343852043,-0.0751451700925827,0.45695558190345764,0.015361551195383072,-0.09731278568506241,0.6488786935806274,0.15416845679283142,0.8139830827713013,0.09350890666246414,0.27924486994743347
3555,-0.1236221194267273,0.0045815445482730865,0.31360071897506714,0.005227949935942888,-0.11859184503555298,0.45220673084259033,0.04458288103342056,0.7532884478569031,0.14246727526187897,0.24031876027584076
3556,-0.08672851324081421,-0.1099979504942894,0.42305096983909607,0.01126780267804861,-0.15526075661182404,0.6125810146331787,0.03834100440144539,0.9509748816490173,0.09691920876502991,0.3257802724838257
3557,-0.11437960714101791,-0.04137135669589043,0.38658857345581055,0.058102797716856,-0.24428865313529968,0.6216660141944885,0.04791124165058136,0.9382092952728271,0.14091899991035461,0.39117974042892456
3558,-0.10337768495082855,-0.01864900253713131,0.48972684144973755,0.004332218784838915,-0.20252855122089386,0.6243352293968201,0.06480758637189865,0.9994254112243652,0.12145531177520752,0.3964284360408783
3559,-0.06395397335290909,-0.053064730018377304,0.4343342185020447,-0.05650422349572182,-0.18584653735160828,0.6477375626564026,0.044302597641944885,0.9406561851501465,0.16297341883182526,0.3572668135166168
3560,-0.08689625561237335,0.009500116109848022,0.31622079014778137,0.04110503941774368,-0.19663456082344055,0.4597216844558716,0.050332989543676376,0.6450345516204834,0.12101554870605469,0.23008738458156586
3561,-0.07480371743440628,-0.015994254499673843,0.5181410908699036,0.08898523449897766,-0.18670682609081268,0.6487629413604736,-0.022638624534010887,1.0390392541885376,0.22436800599098206,0.3840927481651306
3562,-0.030248280614614487,-0.03465411439538002,0.45327460765838623,0.04255611449480057,-0.1410580724477768,0.6203203201293945,0.10849442332983017,0.8332348465919495,0.14215001463890076,0.3591795265674591
3563,-0.2162971943616867,-0.0852893516421318,0.5760399699211121,0.025824831798672676,-0.2611597180366516,0.8936610817909241,0.05186318978667259,1.3226933479309082,0.2154928743839264,0.4684057831764221
3564,-0.08492667973041534,-0.00945414137095213,0.2783624827861786,0.014408488757908344,-0.12791724503040314,0.4095885157585144,0.036970313638448715,0.6203884482383728,0.05421784892678261,0.24991625547409058
3565,-0.03608931601047516,-0.061179373413324356,0.40724053978919983,0.01151407789438963,-0.10834331065416336,0.5266417860984802,0.028177067637443542,0.8161478042602539,0.1221381425857544,0.3603711724281311
3566,-0.07897421717643738,-0.020609062165021896,0.37268006801605225,-0.04981139302253723,-0.11297287791967392,0.620131254196167,0.05590147152543068,1.0018469095230103,0.20621655881404877,0.30028167366981506
3568,-0.08198786526918411,-0.09407903254032135,0.4126354157924652,-0.0001429825060768053,-0.1006644070148468,0.6587040424346924,0.06932523101568222,0.9213201403617859,0.12090333551168442,0.3658291697502136
3569,0.02618027664721012,-0.06033668294548988,0.31065261363983154,-0.05339273065328598,0.0019798176363110542,0.502198338508606,0.14962835609912872,0.6289464831352234,0.07079008221626282,0.25799956917762756
3570,-0.14017561078071594,-0.08662957698106766,0.37880340218544006,0.06154421716928482,-0.19820798933506012,0.512690007686615,-0.013859390281140804,0.7932108044624329,0.12620528042316437,0.2810663878917694
3571,-0.11304320394992828,0.00811626948416233,0.35781124234199524,-0.002301905769854784,-0.17135749757289886,0.49995291233062744,0.03672513738274574,0.80161452293396,0.1540389508008957,0.2357596755027771
3572,0.006139072123914957,-0.10641050338745117,0.40979108214378357,-0.025838354602456093,-0.09617377072572708,0.5949237942695618,0.12070199102163315,0.8630385994911194,0.10965897142887115,0.34605082869529724
3573,-0.07592925429344177,-0.03980797529220581,0.3158988058567047,0.026286819949746132,-0.12474187463521957,0.4832056760787964,0.021309761330485344,0.6064749956130981,0.05710684880614281,0.21901185810565948
3574,-0.13252630829811096,-0.05843556299805641,0.49082380533218384,0.003875775495544076,-0.2214326411485672,0.6590957045555115,0.061968643218278885,1.0046530961990356,0.17612001299858093,0.3597876727581024
3575,-0.09680391103029251,-0.07033728063106537,0.5084006786346436,0.07726087421178818,-0.201981782913208,0.789664626121521,0.05181369557976723,1.2277605533599854,0.22379052639007568,0.3593372702598572
3576,-0.2013780027627945,-0.05836455151438713,0.4295317530632019,0.10124612599611282,-0.2227638214826584,0.6124846935272217,-0.07355565577745438,0.9925994873046875,0.21519942581653595,0.4681093692779541
3577,-0.007881100289523602,-0.008323422633111477,0.2501460313796997,0.03426447510719299,-0.09012950211763382,0.4131113886833191,0.012655853293836117,0.5051190853118896,0.05187946557998657,0.22699137032032013
3578,-0.185776948928833,-0.0015551589895039797,0.42656031250953674,0.14719408750534058,-0.2721759080886841,0.5210884213447571,-0.07340309768915176,0.9175001382827759,0.2056513875722885,0.3257546126842499
3579,-0.05968528240919113,-0.07156814634799957,0.4281548261642456,-0.0037321648560464382,-0.12171189486980438,0.6499385237693787,0.04688149690628052,1.0219168663024902,0.08519285917282104,0.3309392035007477
3580,0.018862226977944374,-0.032732654362916946,0.31464883685112,-0.01836620271205902,-0.12039149552583694,0.5145379304885864,0.07306406646966934,0.6540523171424866,0.06921763718128204,0.2788615822792053
3581,-0.04958750307559967,-0.02249901182949543,0.29264211654663086,0.023727720603346825,-0.05746672302484512,0.41795289516448975,0.015482858754694462,0.5598863363265991,0.1011924147605896,0.18869483470916748
3582,0.0042940047569572926,-0.06274300068616867,0.31121721863746643,0.0033107628114521503,-0.07057535648345947,0.5245816111564636,0.08760684728622437,0.7044509649276733,0.10163743048906326,0.30434027314186096
3583,-0.11451971530914307,-0.07446779310703278,0.4827199876308441,0.03268725425004959,-0.1765097975730896,0.7156587839126587,0.11325955390930176,1.0943751335144043,0.10644705593585968,0.39684104919433594
3584,-0.1547618806362152,0.0008949575712904334,0.468098521232605,0.14989103376865387,-0.2420702576637268,0.5714353322982788,-0.017549116164445877,0.869419515132904,0.19103461503982544,0.3848823308944702
3585,0.11515099555253983,-0.10577471554279327,0.28557902574539185,-0.06415119767189026,-0.004969812463968992,0.5360763669013977,0.1781943142414093,0.6245220303535461,0.07497217506170273,0.31552743911743164
3586,-0.03776922821998596,0.022900110110640526,0.3156181871891022,0.05348838493227959,-0.13229085505008698,0.4359229505062103,-0.012963734567165375,0.6633008718490601,0.13248756527900696,0.24262845516204834
3587,-0.10154357552528381,-0.08558541536331177,0.33670774102211,-0.01943172886967659,-0.13660751283168793,0.5498032569885254,0.050169482827186584,0.724012017250061,0.07124457508325577,0.3059309422969818
3588,-0.014462127350270748,-0.04891282692551613,0.31964975595474243,0.00868391152471304,-0.05307355523109436,0.4183826744556427,0.014301803894340992,0.5910161137580872,0.023267710581421852,0.28215405344963074
3589,-0.07740390300750732,-0.060461193323135376,0.27852725982666016,0.11018386483192444,-0.10364457219839096,0.40073028206825256,0.0017243906622752547,0.5744438767433167,0.05370333045721054,0.239090234041214
3590,-0.03451164811849594,-0.03983524069190025,0.46857187151908875,-0.03058893419802189,-0.156557098031044,0.7872503995895386,0.12357568740844727,0.9948716163635254,0.14357534050941467,0.4378567039966583
33278,-0.02956298552453518,-0.014005880802869797,0.07346760481595993,0.001404356095008552,0.028575055301189423,0.0719231367111206,-0.005491685122251511,0.0900062620639801,0.006970973219722509,0.04322170093655586
3592,-0.09626878798007965,-0.04548153281211853,0.5129780173301697,0.039057135581970215,-0.18435138463974,0.6178174614906311,0.03981291875243187,1.0057381391525269,0.15557312965393066,0.33756783604621887
3591,0.09776939451694489,-0.049259159713983536,0.37638017535209656,-0.07803262770175934,-0.0038486961275339127,0.560231626033783,0.12960167229175568,0.7222299575805664,-0.004053775686770678,0.21208396553993225
3594,-0.023242343217134476,-0.012064372189342976,0.3517308831214905,0.0508483462035656,-0.14357733726501465,0.5155244469642639,0.08210229128599167,0.7568459510803223,0.1367037296295166,0.3550646901130676
3595,-0.19906027615070343,-0.09192947298288345,0.4492454528808594,0.027847545221447945,-0.1996098756790161,0.6268739700317383,-0.014130849391222,1.0902099609375,0.24350561201572418,0.3231857419013977
3596,-0.11888910084962845,-0.023666558787226677,0.2705944776535034,0.13216985762119293,-0.2025666981935501,0.31896886229515076,-0.04138835147023201,0.6699623465538025,0.09064922481775284,0.1875162422657013
3597,-0.10372757911682129,-0.008955836296081543,0.339252233505249,0.08932125568389893,-0.14237581193447113,0.42528945207595825,-0.01526621263474226,0.655985414981842,0.08036976307630539,0.2901667058467865
3598,0.004499254748225212,0.029724884778261185,0.17793430387973785,0.02166754938662052,-0.03764300420880318,0.13018332421779633,-0.017279159277677536,0.3041006922721863,0.0022696673404425383,0.10587403923273087
3599,-0.08115246146917343,-0.08340754359960556,0.4269264340400696,0.09770840406417847,-0.2040262222290039,0.6426231265068054,0.01505002100020647,1.0295923948287964,0.15740685164928436,0.4091060757637024
3600,-0.15220192074775696,-0.05103335529565811,0.5455663204193115,0.04879064857959747,-0.16987194120883942,0.6957720518112183,-0.0040307980962097645,1.1452383995056152,0.15109823644161224,0.38668590784072876
