当月金融理财类应用使用总次数,当月金融理财类应用使用总次数W0,当月金融理财类应用使用总次数W1,当月金融理财类应用使用总次数W2,当月金融理财类应用使用总次数W3,当月金融理财类应用使用总次数W4,当月金融理财类应用使用总次数W5,当月金融理财类应用使用总次数W6,当月金融理财类应用使用总次数W7,当月金融理财类应用使用总次数W8,当月金融理财类应用使用总次数W9
538,-0.3773905336856842,0.010308817960321903,0.8347595930099487,0.30642279982566833,-0.5119852423667908,1.0427454710006714,-0.07886765152215958,1.85588538646698,0.3808838427066803,0.7534388899803162
539,-0.4063834249973297,0.049696531146764755,0.888075590133667,0.4154787063598633,-0.5115720629692078,1.1555116176605225,-0.09182972460985184,1.8804688453674316,0.2795405089855194,0.6847291588783264
540,-0.4124463200569153,-0.09528355300426483,0.9533101916313171,0.3853031396865845,-0.44617074728012085,1.1666080951690674,-0.02997502125799656,1.834652304649353,0.3717881739139557,0.7736393809318542
541,-0.46713703870773315,-0.007140855770558119,0.7716398239135742,0.3366648852825165,-0.5054510235786438,1.1194190979003906,-0.06725094467401505,1.8645145893096924,0.322246253490448,0.7351397275924683
542,-0.21942034363746643,-0.11591601371765137,0.7576829791069031,0.22905834019184113,-0.28976544737815857,1.0815553665161133,-0.012355648912489414,1.7528128623962402,0.32268762588500977,0.6496732831001282
543,-0.39395612478256226,-0.04635953903198242,0.8942530751228333,0.322464257478714,-0.5875564217567444,1.113347053527832,-0.12328068912029266,1.783833384513855,0.29282429814338684,0.6108238101005554
544,-0.274574339389801,0.00729442248120904,0.7598114013671875,0.2618683874607086,-0.5042457580566406,1.1627918481826782,-0.04225432872772217,1.787155032157898,0.28154197335243225,0.6575834155082703
545,-0.3157752454280853,-0.11025859415531158,0.8738577961921692,0.3189607560634613,-0.44983527064323425,1.1318501234054565,-0.12806327641010284,1.8293770551681519,0.37118107080459595,0.7729161381721497
546,-0.46510809659957886,-0.012726991437375546,0.8501424193382263,0.30986109375953674,-0.49514153599739075,1.1504318714141846,-0.1312570869922638,1.886649250984192,0.4302416741847992,0.7124565839767456
547,-0.3559599816799164,-0.07422274351119995,0.8633633255958557,0.38392576575279236,-0.5052686929702759,1.0885920524597168,-0.11623795330524445,1.8957419395446777,0.3600468039512634,0.6700135469436646
548,-0.42851871252059937,0.028858361765742302,0.8598377108573914,0.35488513112068176,-0.48996153473854065,1.1355905532836914,-0.17755745351314545,1.8613287210464478,0.35906821489334106,0.662031352519989
549,-0.35754677653312683,-0.12189134210348129,0.8374221920967102,0.10755240172147751,-0.49372175335884094,1.0419725179672241,-0.004180429968982935,1.782389760017395,0.4031035304069519,0.5748534798622131
550,-0.29719117283821106,-0.05641791224479675,0.7901679873466492,0.27811872959136963,-0.48769664764404297,1.1310979127883911,-0.06986327469348907,1.8443797826766968,0.3568750321865082,0.7996779680252075
551,-0.3635461628437042,-0.1635996252298355,0.7502734065055847,0.16765008866786957,-0.4492669403553009,1.0789459943771362,0.04247178137302399,1.7311261892318726,0.37408560514450073,0.7123509645462036
552,-0.4472702443599701,-0.09693034738302231,0.8068608045578003,0.3972659111022949,-0.4586813449859619,1.09470534324646,-0.0037920877803117037,1.7963978052139282,0.3834274709224701,0.759753942489624
553,-0.34405404329299927,-0.15995556116104126,0.8304330110549927,0.06648120284080505,-0.3359709680080414,1.0787063837051392,-0.019370432943105698,1.84999418258667,0.3745366036891937,0.5755159258842468
554,-0.32730332016944885,-0.15030117332935333,0.9154649376869202,0.20808525383472443,-0.38339856266975403,1.0469025373458862,-0.008254661224782467,1.7647491693496704,0.41090044379234314,0.7014890909194946
555,-0.4078507721424103,-0.1402754783630371,0.7832065224647522,0.1281948685646057,-0.3560706079006195,1.112748146057129,-0.05283539369702339,1.6835352182388306,0.2773910164833069,0.6237300634384155
556,-0.32401639223098755,-0.04147982969880104,0.7401084899902344,0.22569182515144348,-0.46783894300460815,1.1265507936477661,-0.05439716577529907,1.8798056840896606,0.3851359188556671,0.7332115769386292
557,-0.5300188064575195,0.0401771254837513,0.93692946434021,0.336444228887558,-0.5826461315155029,1.234923243522644,-0.08424641191959381,1.9429093599319458,0.36747950315475464,0.7139539122581482
558,-0.33788374066352844,-0.061025626957416534,0.8168143033981323,0.15613995492458344,-0.46949392557144165,1.0221657752990723,0.0051683178171515465,1.890910029411316,0.34131669998168945,0.7319837808609009
559,-0.3794768750667572,-0.05336452275514603,0.9478435516357422,0.3887357711791992,-0.44016456604003906,1.1249842643737793,-0.07572676241397858,1.9030652046203613,0.3224439322948456,0.7868212461471558
560,-0.35966989398002625,-0.10946168750524521,0.7717121243476868,0.2411596029996872,-0.5116289854049683,1.0608997344970703,-0.08887587487697601,1.8559962511062622,0.414494127035141,0.674089789390564
561,-0.397053062915802,0.04369267076253891,0.8127157092094421,0.424947053194046,-0.5498732328414917,1.0941436290740967,-0.04741804301738739,1.851275086402893,0.4278898239135742,0.8199329972267151
562,-0.35615274310112,-0.021776223555207253,0.9617429971694946,0.41878634691238403,-0.48112937808036804,1.0893759727478027,-0.15284806489944458,1.7999598979949951,0.28675341606140137,0.762678861618042
563,-0.37796735763549805,-0.031853605061769485,0.8658603429794312,0.36875903606414795,-0.4308639168739319,1.1080302000045776,-0.15308938920497894,1.865858793258667,0.3440385162830353,0.7881515026092529
564,-0.3767269551753998,-0.11693663150072098,0.7923098206520081,0.24579812586307526,-0.41841357946395874,0.9849050045013428,-0.10146956890821457,1.8410757780075073,0.4391605854034424,0.7297619581222534
565,-0.3902662992477417,-0.07735606282949448,0.7515508532524109,0.3398171663284302,-0.4917871952056885,1.0158205032348633,-0.09416989982128143,1.8221694231033325,0.3083583116531372,0.7577325701713562
566,-0.3117033541202545,-0.04377056658267975,0.79552161693573,0.18743017315864563,-0.3376021087169647,1.0029925107955933,-0.05959061533212662,1.7612992525100708,0.3315909504890442,0.6569973230361938
567,-0.33835384249687195,-0.06817595660686493,0.8786036968231201,0.3671543002128601,-0.4688533544540405,1.1244856119155884,-0.0530204251408577,1.7611794471740723,0.29970264434814453,0.7712592482566833
568,-0.3437575697898865,-0.0091569684445858,0.7822534441947937,0.32755354046821594,-0.5292572379112244,1.079472541809082,-0.09624924510717392,1.887495517730713,0.29604995250701904,0.8148272633552551
569,-0.3590015769004822,-0.15156206488609314,0.7701165080070496,0.1989227682352066,-0.46729522943496704,1.0428187847137451,-0.11095253378152847,1.7417089939117432,0.40332338213920593,0.6673359870910645
570,-0.30445295572280884,0.002460361225530505,0.8047980070114136,0.30967003107070923,-0.4593870937824249,1.1054117679595947,-0.035885922610759735,1.7981510162353516,0.3062766492366791,0.6891082525253296
571,-0.3522671163082123,-0.059905778616666794,0.7867134809494019,0.15893039107322693,-0.47813138365745544,1.1480374336242676,-0.11141625046730042,1.8278934955596924,0.3376939594745636,0.6245678067207336
572,-0.4299546182155609,-0.03790314495563507,0.8371172547340393,0.2927076816558838,-0.5563649535179138,1.156868577003479,-0.11040826141834259,1.8811817169189453,0.323295921087265,0.704394519329071
573,-0.27697503566741943,-0.043934524059295654,0.744419515132904,0.0943790078163147,-0.3797209858894348,1.0653424263000488,-0.018262512981891632,1.8691692352294922,0.289864182472229,0.6748406291007996
574,-0.34248143434524536,-0.04225532338023186,0.8486372232437134,0.1587504744529724,-0.5259533524513245,1.0072742700576782,-0.0626729428768158,1.8246582746505737,0.30173179507255554,0.559650719165802
575,-0.5187534689903259,-0.06991738826036453,0.784445583820343,0.3018493354320526,-0.3649587333202362,1.123458743095398,-0.1738368570804596,1.9556858539581299,0.4042966067790985,0.6768762469291687
576,-0.33786797523498535,-0.10464225709438324,0.7975105047225952,0.24660322070121765,-0.41636037826538086,1.026822566986084,-0.10919835418462753,1.8492801189422607,0.43341338634490967,0.6601521372795105
577,-0.36680230498313904,-0.07998057454824448,0.8468766212463379,0.447470486164093,-0.47584983706474304,1.1094725131988525,0.00918532907962799,1.8412015438079834,0.32872793078422546,0.7973259091377258
578,-0.254753977060318,-0.11855722218751907,0.8029381632804871,0.2475893795490265,-0.4494217038154602,1.1332770586013794,-0.04466215521097183,1.8465824127197266,0.3638800382614136,0.5721821188926697
579,-0.3828694820404053,-0.15963014960289001,0.81566321849823,0.37281322479248047,-0.4772927761077881,1.1379426717758179,-0.0102614164352417,1.8685741424560547,0.40524402260780334,0.7285866141319275
580,-0.40115511417388916,-0.01613561622798443,0.8320189118385315,0.36095666885375977,-0.40247446298599243,1.0826314687728882,-0.08380603045225143,1.7734427452087402,0.3448958098888397,0.710027813911438
581,-0.3243372142314911,-0.11124483495950699,0.7878437042236328,0.16557016968727112,-0.42468810081481934,1.057511806488037,-0.03295686095952988,1.79166579246521,0.27727723121643066,0.6327875256538391
582,-0.448927640914917,-0.17911098897457123,0.7439463138580322,0.16170549392700195,-0.41376665234565735,1.1245157718658447,-0.06388966739177704,1.8019028902053833,0.33898767828941345,0.6172804832458496
583,-0.4140585958957672,-0.10256338119506836,0.7983117699623108,0.30186015367507935,-0.5216373205184937,1.049010157585144,-0.04816005006432533,1.7355953454971313,0.33370935916900635,0.7576630115509033
584,-0.3392511010169983,-0.10113883018493652,0.8470287919044495,0.18270930647850037,-0.3907131254673004,1.0923938751220703,-0.1085502952337265,1.8779808282852173,0.3976234793663025,0.6542007327079773
585,-0.3330163359642029,-0.032706618309020996,0.868733286857605,0.39856767654418945,-0.4649384319782257,1.1165372133255005,-0.0065540834330022335,1.8457720279693604,0.28763115406036377,0.7058467864990234
586,-0.28649604320526123,-0.0664668008685112,0.8515598773956299,0.23009350895881653,-0.541580319404602,1.087558388710022,-0.029958022758364677,1.8032687902450562,0.27208036184310913,0.6929790377616882
587,-0.32072192430496216,0.016791686415672302,0.8251168131828308,0.3121790587902069,-0.3262723982334137,1.0291966199874878,0.028508981689810753,1.6983873844146729,0.29197660088539124,0.6729211807250977
588,-0.3711268901824951,-0.06718575209379196,0.8350099921226501,0.3232170343399048,-0.46604740619659424,1.115155577659607,0.020159391686320305,1.7616004943847656,0.29503336548805237,0.7539519667625427
589,-0.36187124252319336,-0.07969900965690613,0.7979016900062561,0.1776711344718933,-0.5313994288444519,1.0802814960479736,-0.1297772228717804,1.8015793561935425,0.33122292160987854,0.6115793585777283
590,-0.35466012358665466,-0.04574155807495117,0.8549882769584656,0.3151957392692566,-0.4787348210811615,1.11617112159729,0.0559806264936924,1.8772486448287964,0.28296148777008057,0.7106005549430847
591,-0.2892676889896393,-0.17821034789085388,0.8637464046478271,0.14533692598342896,-0.38607755303382874,1.0063891410827637,0.023733552545309067,1.803047776222229,0.4007571339607239,0.6528493165969849
592,-0.34183937311172485,-0.013661887496709824,0.831059992313385,0.14878186583518982,-0.4571631848812103,1.1603083610534668,-0.05999075248837471,1.922244668006897,0.3210059404373169,0.6171478629112244
593,-0.3603048622608185,-0.15044806897640228,0.7392464876174927,0.2129034548997879,-0.2932968735694885,1.0476065874099731,0.012349621392786503,1.7584316730499268,0.3120015263557434,0.6278871297836304
594,-0.46616891026496887,-0.059473875910043716,0.8065677285194397,0.22627903521060944,-0.4324818551540375,1.0758538246154785,-0.06728372722864151,1.8332033157348633,0.4757453203201294,0.6457607746124268
595,-0.4222268760204315,-0.07932428270578384,0.882742166519165,0.21585652232170105,-0.5024953484535217,1.0756332874298096,-0.11668294668197632,1.7932476997375488,0.35129785537719727,0.7053530812263489
596,-0.3336465656757355,-0.01877250336110592,0.8642317652702332,0.2950618267059326,-0.43326348066329956,1.0902374982833862,-0.03386253863573074,1.7857186794281006,0.24162520468235016,0.671466588973999
597,-0.3215779662132263,-0.015361988916993141,0.8530697822570801,0.3305532932281494,-0.407113641500473,1.1119548082351685,-0.05642164871096611,1.8891959190368652,0.3416370749473572,0.7681410908699036
598,-0.3316119909286499,-0.17689909040927887,0.7974964380264282,0.1938735842704773,-0.4359862506389618,1.03682541847229,-0.06465908885002136,1.780379295349121,0.3761051297187805,0.6284205913543701
599,-0.25022339820861816,-0.14271280169487,0.7240327596664429,0.28083911538124084,-0.4878089427947998,1.1100023984909058,-0.10889026522636414,1.8619182109832764,0.29274407029151917,0.65352463722229
600,-0.4338768720626831,-0.09794270247220993,0.7703441977500916,0.15097780525684357,-0.46461841464042664,1.0898021459579468,-0.06637208163738251,1.9322447776794434,0.3680890202522278,0.6573978662490845
601,-0.24171066284179688,-0.045108672231435776,0.8299124836921692,0.3005927503108978,-0.37666818499565125,1.13357412815094,-0.09869993478059769,1.8342128992080688,0.39044925570487976,0.7619425058364868
602,-0.3262467384338379,-0.1142440065741539,0.8118276596069336,0.1885819137096405,-0.35784462094306946,1.102411150932312,-0.05589671432971954,1.878998875617981,0.3140842020511627,0.6162169575691223
603,-0.33980056643486023,-0.09749239683151245,0.7987288236618042,0.322784960269928,-0.39659926295280457,1.126283049583435,-0.11414597183465958,1.8743622303009033,0.2985682487487793,0.6649061441421509
604,-0.38847842812538147,-0.0647529810667038,0.7373328804969788,0.27565494179725647,-0.41716548800468445,1.0385313034057617,-0.06979105621576309,1.8218204975128174,0.40013429522514343,0.7552114725112915
605,-0.36096295714378357,-0.04518258944153786,0.7732170224189758,0.1645568460226059,-0.47165393829345703,1.1119892597198486,-0.04432183504104614,1.8858721256256104,0.2659994661808014,0.5429591536521912
606,-0.38944047689437866,-0.04015634208917618,0.8368955254554749,0.186508908867836,-0.38465386629104614,1.1464781761169434,-0.06176997721195221,1.8260891437530518,0.35002437233924866,0.5739911198616028
607,-0.2731141448020935,-0.02031448297202587,0.8781176805496216,0.23257175087928772,-0.39615297317504883,1.0752136707305908,-0.012917338870465755,1.82986581325531,0.3413858711719513,0.681776225566864
608,-0.46078774333000183,-0.12780603766441345,0.8403007388114929,0.41739311814308167,-0.5307345390319824,1.153132677078247,-0.19406306743621826,1.8138279914855957,0.39473867416381836,0.7957397699356079
609,-0.3849518895149231,-0.008992156945168972,0.758493959903717,0.2071429342031479,-0.35068783164024353,1.0825114250183105,-0.0737050399184227,1.7448724508285522,0.379421204328537,0.6821486949920654
610,-0.30530890822410583,-0.13479658961296082,0.8196582794189453,0.24064421653747559,-0.45018208026885986,1.0859417915344238,-0.0679052397608757,1.7904082536697388,0.4262738525867462,0.7284231781959534
611,-0.37007999420166016,-0.1428777575492859,0.8504616618156433,0.3124684691429138,-0.507409930229187,1.0921143293380737,-0.0594714991748333,1.8522334098815918,0.3512480854988098,0.6761185526847839
612,-0.42056429386138916,-0.060506537556648254,0.869350790977478,0.1969946324825287,-0.4893905222415924,1.0495854616165161,-0.07198799401521683,1.8194975852966309,0.3315208852291107,0.6162764430046082
613,-0.41988417506217957,-0.03059554658830166,0.7665575742721558,0.25702688097953796,-0.4846957325935364,1.0702974796295166,-0.10763239115476608,1.9473026990890503,0.3362508714199066,0.751548707485199
614,-0.39421918988227844,-0.03730453923344612,0.6915451288223267,0.23160797357559204,-0.4935414493083954,1.043341040611267,-0.08328877389431,1.8490087985992432,0.3000035285949707,0.7322313189506531
615,-0.4150080978870392,-0.06589806824922562,0.8473303318023682,0.3309836983680725,-0.5405827164649963,1.1727033853530884,-0.08463089168071747,1.8558003902435303,0.30987316370010376,0.7726896405220032
616,-0.41949307918548584,-0.0580902174115181,0.795692503452301,0.19449006021022797,-0.4840107858181,0.9984225630760193,-0.18971221148967743,1.9751964807510376,0.4555366039276123,0.5995715856552124
617,-0.4824160635471344,-0.029503941535949707,0.7780988216400146,0.20425090193748474,-0.4708271324634552,1.1718343496322632,-0.14816127717494965,1.8859013319015503,0.3907386064529419,0.6612123847007751
618,-0.29411929845809937,-0.05409837141633034,0.8299373388290405,0.2563462555408478,-0.3638289272785187,1.017717719078064,-0.07994164526462555,1.7213255167007446,0.34870803356170654,0.6551207900047302
619,-0.35105836391448975,-0.03742498531937599,0.8094737529754639,0.2178916037082672,-0.4815441966056824,1.0551047325134277,-0.02826472744345665,1.8204008340835571,0.3410396873950958,0.6607628464698792
620,-0.20120291411876678,-0.06856542080640793,0.7387688755989075,0.08515796065330505,-0.3782024085521698,1.1123638153076172,-0.043032437562942505,1.744715929031372,0.3022100329399109,0.5800601243972778
621,-0.3258965313434601,-0.10820479691028595,0.8360666036605835,0.22081996500492096,-0.3944091498851776,1.059626579284668,-0.03615119680762291,1.7198833227157593,0.4188631772994995,0.6051461696624756
622,-0.34616872668266296,-0.04127567261457443,0.7826283574104309,0.29694864153862,-0.46273285150527954,1.0031176805496216,-0.015445323660969734,1.6870944499969482,0.3125966191291809,0.6395902037620544
623,-0.3668895661830902,-0.1424684226512909,0.7298204302787781,0.14244800806045532,-0.458272248506546,1.0664538145065308,-0.1731255203485489,1.8308055400848389,0.37697935104370117,0.6222578287124634
624,-0.324454665184021,-0.07549051195383072,0.8470839858055115,0.3292456865310669,-0.37655889987945557,1.0631574392318726,-0.017454208806157112,1.7572557926177979,0.27875110507011414,0.7557922005653381
625,-0.2753293812274933,-0.12920613586902618,0.8975578546524048,0.33153456449508667,-0.5123537182807922,1.1059327125549316,-0.09606090188026428,1.7458258867263794,0.37282872200012207,0.6339313387870789
626,-0.31469255685806274,-0.06070909649133682,0.8668638467788696,0.13457520306110382,-0.4785301983356476,1.1355317831039429,-0.012713208794593811,1.8029422760009766,0.3756296634674072,0.6726163625717163
627,-0.29890111088752747,-0.03530168533325195,0.8341696262359619,0.22259649634361267,-0.4336637854576111,1.1595853567123413,-0.10264421999454498,1.7926239967346191,0.2661777138710022,0.548477292060852
628,-0.3979451358318329,-0.09658705443143845,0.8264445662498474,0.35838082432746887,-0.5076044797897339,1.1650772094726562,-0.17284409701824188,1.7810781002044678,0.3504406213760376,0.7887910008430481
629,-0.3965977132320404,-0.07892467081546783,0.8202558159828186,0.18758101761341095,-0.3932051360607147,1.1722595691680908,-0.1379614919424057,1.8559069633483887,0.36200469732284546,0.6250835657119751
630,-0.3625328242778778,0.03277534618973732,0.9423810839653015,0.4028460681438446,-0.46188005805015564,1.1364210844039917,-0.06121471896767616,1.8281618356704712,0.3265896737575531,0.7493520975112915
631,-0.3161056637763977,-0.06876306980848312,0.924347996711731,0.22878935933113098,-0.44023004174232483,1.1472820043563843,-0.01234414428472519,1.8243722915649414,0.28153079748153687,0.6316567659378052
632,-0.36899951100349426,-0.11387801170349121,0.772211492061615,0.24484236538410187,-0.443362295627594,1.1123563051223755,-0.06498599052429199,1.9288477897644043,0.4151773452758789,0.6683580875396729
633,-0.322736531496048,-0.08927064388990402,0.7723230719566345,0.2307344675064087,-0.5337927341461182,1.1087499856948853,-0.10094670206308365,1.865146517753601,0.32974696159362793,0.7776924967765808
634,-0.353511780500412,-0.11913100630044937,0.8045499920845032,0.2528582811355591,-0.39702728390693665,1.032723307609558,0.03360302001237869,1.6185271739959717,0.21862398087978363,0.5872883200645447
635,-0.34629955887794495,-0.07890937477350235,0.7603827118873596,0.09990194439888,-0.28871098160743713,1.0675065517425537,-0.11151370406150818,1.8181931972503662,0.2847293019294739,0.6240226626396179
636,-0.3266502022743225,-0.05663716048002243,0.8185474872589111,0.25425347685813904,-0.5049381256103516,1.0851569175720215,-0.13049264252185822,1.8494993448257446,0.3255249559879303,0.5986592173576355
637,-0.31689462065696716,-0.057619642466306686,0.8283668160438538,0.2807895839214325,-0.49880510568618774,1.0957084894180298,-0.11255212128162384,1.8625887632369995,0.3002666234970093,0.6012334823608398
638,-0.3548851013183594,-0.07634658366441727,0.7052959203720093,0.2188524454832077,-0.4554887115955353,1.0500164031982422,-0.10806962102651596,1.882847785949707,0.3989757001399994,0.744534969329834
639,-0.32765212655067444,-0.11373726278543472,0.7879585027694702,0.0841376930475235,-0.2505970001220703,1.0507179498672485,0.05867525935173035,1.7984808683395386,0.26923683285713196,0.5555024743080139
640,-0.35119932889938354,-0.14658986032009125,0.78582763671875,0.1433056890964508,-0.4198860824108124,1.1450328826904297,-0.0709395781159401,1.7694493532180786,0.3485395908355713,0.7697622179985046
641,-0.36934182047843933,-0.040748510509729385,0.787762463092804,0.21103551983833313,-0.400900274515152,1.061077356338501,-0.06573706865310669,1.825100302696228,0.2400546818971634,0.552729070186615
642,-0.37123915553092957,-0.14306743443012238,0.7428911924362183,0.18319343030452728,-0.43816420435905457,1.0582687854766846,-0.06988594681024551,1.8031558990478516,0.26308682560920715,0.6542689204216003
643,-0.35834139585494995,-0.03596065565943718,0.786767840385437,0.25385531783103943,-0.4766532778739929,1.112953543663025,-0.058336660265922546,1.79450261592865,0.32711881399154663,0.7277035117149353
644,-0.26804524660110474,-0.13177621364593506,0.8179095387458801,0.22663943469524384,-0.37653785943984985,1.0025503635406494,-0.0022377194836735725,1.8324646949768066,0.362530380487442,0.681466281414032
645,-0.38286182284355164,-0.025169821456074715,0.7271461486816406,0.34401145577430725,-0.5175508856773376,1.0326881408691406,-0.1837582141160965,1.8981355428695679,0.3750065267086029,0.7038494348526001
646,-0.36551183462142944,-0.093227319419384,0.8310946226119995,0.16225096583366394,-0.4435470998287201,0.9785709977149963,-0.12396087497472763,1.7768418788909912,0.31419068574905396,0.7248323559761047
647,-0.34448155760765076,-0.14484411478042603,0.8185020685195923,0.27222952246665955,-0.3982805609703064,1.0250983238220215,-0.11972696334123611,1.7558916807174683,0.32626983523368835,0.5785990953445435
648,-0.2584516406059265,-0.058786541223526,0.8480730056762695,0.2687389552593231,-0.4566449820995331,1.056473731994629,-0.11950414627790451,1.6977512836456299,0.3570447266101837,0.7070976495742798
649,-0.425782710313797,-0.07295478135347366,0.8405729532241821,0.2765340805053711,-0.43604961037635803,1.068273663520813,-0.04873491823673248,1.833075761795044,0.31300410628318787,0.7286350131034851
650,-0.3213953971862793,-0.0706486850976944,0.7894752025604248,0.3542141318321228,-0.4997352361679077,1.106583833694458,-0.08028712868690491,1.895924687385559,0.3121813237667084,0.621993362903595
651,-0.3852443993091583,-0.06057281419634819,0.802092969417572,0.21189141273498535,-0.42080792784690857,1.0981634855270386,-0.0876539796590805,1.7324833869934082,0.3335805833339691,0.6203684210777283
652,-0.34580108523368835,-0.08224558085203171,0.8201306462287903,0.23491163551807404,-0.47450894117355347,0.9627869725227356,-0.08288981020450592,1.7364423274993896,0.3205106258392334,0.7734231948852539
653,-0.2572770118713379,-0.11085943132638931,0.8338842988014221,0.22486643493175507,-0.3387760519981384,1.0371959209442139,-0.03185878321528435,1.7697598934173584,0.32285231351852417,0.67294842004776
654,-0.35606929659843445,-0.038905177265405655,0.74989914894104,0.12987765669822693,-0.4342091381549835,1.0033117532730103,-0.14564248919487,1.8476567268371582,0.330901175737381,0.5531089305877686
655,-0.3344111144542694,-0.14420092105865479,0.8107338547706604,0.10629824548959732,-0.37745827436447144,1.1927562952041626,-0.08019498735666275,1.7342844009399414,0.35679376125335693,0.7072094082832336
656,-0.3546869158744812,-0.03601407632231712,0.7922102212905884,0.249877467751503,-0.45218029618263245,1.0781093835830688,-0.07683513313531876,1.8601082563400269,0.3335034251213074,0.6770968437194824
657,-0.3836904466152191,-0.022617919370532036,0.8805723190307617,0.2220098078250885,-0.46082866191864014,1.1376760005950928,-0.07264920324087143,1.912984848022461,0.3696732223033905,0.6050793528556824
658,-0.3386463224887848,-0.1358683854341507,0.8340588212013245,0.13118071854114532,-0.3999576270580292,0.9680547714233398,-0.10746777057647705,1.795418381690979,0.43097302317619324,0.609200656414032
659,-0.4561959505081177,-0.13744153082370758,0.7642744779586792,0.21647217869758606,-0.40380606055259705,1.0489983558654785,-0.10688015818595886,1.7505844831466675,0.3297055661678314,0.5956891179084778
660,-0.2769186198711395,-0.035035546869039536,0.8248166441917419,0.11059358716011047,-0.34583809971809387,1.0920555591583252,-0.041857559233903885,1.753654956817627,0.37790435552597046,0.6921200156211853
661,-0.3574554920196533,-0.12777677178382874,0.6101515889167786,0.033235322684049606,-0.36173200607299805,1.0377098321914673,-0.06382380425930023,1.737597942352295,0.38825085759162903,0.5824446678161621
662,-0.24969440698623657,-0.12933731079101562,0.6906552910804749,0.19349463284015656,-0.4078386127948761,1.108811378479004,0.005471034906804562,1.6523960828781128,0.3239908516407013,0.6254466772079468
663,-0.24595622718334198,-0.13440100848674774,0.7772827744483948,0.1992148458957672,-0.36281609535217285,1.044601559638977,-0.01776696741580963,1.7099554538726807,0.4246765375137329,0.6549556851387024
664,-0.37100255489349365,-0.03456520661711693,0.8737274408340454,0.3866845667362213,-0.43040719628334045,1.1542742252349854,-0.1791437715291977,1.8335341215133667,0.35692960023880005,0.7074096202850342
665,-0.27838778495788574,-0.15539902448654175,0.805648684501648,0.27430981397628784,-0.35387247800827026,1.0410473346710205,-0.03273358568549156,1.7575172185897827,0.3272365629673004,0.6564206480979919
666,-0.3216950595378876,-0.07779154181480408,0.7797303199768066,0.28853118419647217,-0.5042082667350769,1.0636920928955078,-0.06331437826156616,1.873639464378357,0.322409451007843,0.802733838558197
667,-0.2717795670032501,-0.09884531795978546,0.820770263671875,0.259692907333374,-0.46305912733078003,1.034237265586853,-0.07696980237960815,1.757858157157898,0.3206789791584015,0.7207740545272827
668,-0.4174882769584656,-0.044592637568712234,0.890681803226471,0.3423113524913788,-0.5665792226791382,1.1132093667984009,-0.15536510944366455,1.9129613637924194,0.37342992424964905,0.7272846102714539
669,-0.31176742911338806,-0.0810656026005745,0.7739153504371643,0.18199697136878967,-0.3757905066013336,1.0858451128005981,-0.05524953082203865,1.8068257570266724,0.37196114659309387,0.6071341633796692
670,-0.3351382613182068,-0.04153723642230034,0.7793949246406555,0.12470713257789612,-0.3439021706581116,1.0979975461959839,0.029778042808175087,1.8156273365020752,0.2951778769493103,0.6375815868377686
671,-0.3614422678947449,-0.011465485207736492,0.7749983072280884,0.21734978258609772,-0.3733730912208557,1.0902245044708252,-0.04476837441325188,1.8246831893920898,0.36302489042282104,0.6621242165565491
672,-0.33735308051109314,-0.10936317592859268,0.8682006597518921,0.3258362412452698,-0.443698525428772,1.045001745223999,0.12608031928539276,1.7953325510025024,0.33862602710723877,0.6803188920021057
673,-0.28797540068626404,-0.0665634498000145,0.8144442439079285,0.31565147638320923,-0.44636547565460205,1.0885028839111328,-0.06227099150419235,1.732816457748413,0.34271174669265747,0.6355249285697937
674,-0.26231375336647034,-0.1398138552904129,0.7960805296897888,0.11650171875953674,-0.38214921951293945,1.1874544620513916,-0.015339556150138378,1.6902329921722412,0.29604649543762207,0.6933862566947937
675,-0.44118109345436096,0.04231555014848709,0.7655557990074158,0.2576605975627899,-0.4448211193084717,1.0556010007858276,-0.07312960177659988,1.8192424774169922,0.28787171840667725,0.5492228865623474
676,-0.1861288845539093,0.005005471874028444,0.7568115592002869,0.17648182809352875,-0.38966041803359985,0.9891040325164795,-0.011882063001394272,1.772608757019043,0.2826235294342041,0.6267174482345581
677,-0.37859877943992615,-0.039164651185274124,0.6923896074295044,0.208081915974617,-0.3187543749809265,0.9583545923233032,-0.10211466252803802,1.778080940246582,0.3480362594127655,0.6247263550758362
678,-0.3024578392505646,-0.10981480777263641,0.8742800354957581,0.2921886444091797,-0.3808790147304535,1.1090937852859497,-0.10359956324100494,1.8614784479141235,0.33872684836387634,0.8025524616241455
679,-0.26082733273506165,-0.05435509979724884,0.7411943078041077,0.17631439864635468,-0.396043598651886,0.9729838967323303,0.014648007228970528,1.718023657798767,0.2728281021118164,0.7353087067604065
680,-0.34062594175338745,-0.17242784798145294,0.8090279698371887,0.07079534977674484,-0.32193273305892944,1.0431355237960815,-0.04019366204738617,1.8303323984146118,0.2930785119533539,0.5491670370101929
681,-0.3364642858505249,-0.07844184339046478,0.6698750257492065,0.1326286643743515,-0.39081937074661255,1.012978196144104,-0.05582500621676445,1.864079236984253,0.3469090163707733,0.7252333760261536
682,-0.3718937039375305,-0.027407048270106316,0.7859272360801697,0.20200222730636597,-0.36496445536613464,1.0885136127471924,-0.11024273931980133,1.8226567506790161,0.30897608399391174,0.7326928377151489
