当月通话交往圈人数,当月通话交往圈人数W0,当月通话交往圈人数W1,当月通话交往圈人数W2,当月通话交往圈人数W3,当月通话交往圈人数W4,当月通话交往圈人数W5,当月通话交往圈人数W6,当月通话交往圈人数W7,当月通话交往圈人数W8,当月通话交往圈人数W9
146,0.7732146978378296,0.061386216431856155,1.1614738702774048,1.4499512910842896,-0.7479538917541504,0.5266161561012268,-0.5482401251792908,1.9686408042907715,0.8361406922340393,0.33967500925064087
147,0.45267510414123535,-0.24851711094379425,0.9887995719909668,1.6456224918365479,-0.8384126424789429,0.5731679797172546,-0.3215758800506592,2.0972249507904053,0.3910066485404968,0.49148404598236084
148,0.34949353337287903,0.13293930888175964,1.28957200050354,1.3611457347869873,-0.7571184635162354,0.5900293588638306,-0.4355008900165558,2.206846237182617,0.37254786491394043,0.6176968216896057
149,0.5489381551742554,0.21932929754257202,1.0575286149978638,1.481547236442566,-0.7362057566642761,0.12793388962745667,-0.2992705702781677,1.945643663406372,0.3350902199745178,0.4621354043483734
150,0.21031585335731506,0.04151022061705589,1.028416395187378,1.379602313041687,-0.7766401171684265,0.45142924785614014,-0.7466288208961487,2.32956862449646,0.6697930693626404,0.0534101203083992
151,0.5418275594711304,-0.08629213273525238,1.0771771669387817,1.5057183504104614,-0.7410241961479187,0.7349266409873962,-0.6628153920173645,1.7843215465545654,0.6944587230682373,0.653953492641449
152,0.7434513568878174,-0.007936385460197926,1.271172046661377,1.5519827604293823,-0.8697627782821655,0.5997893810272217,-0.33882689476013184,2.0707194805145264,0.6104665398597717,0.6370588541030884
153,0.5508334040641785,0.012309027835726738,1.2652848958969116,1.7246003150939941,-0.8365574479103088,0.4208843410015106,-0.39645710587501526,1.9350429773330688,0.6255475878715515,0.7958378195762634
154,0.6169970035552979,0.0715906172990799,1.3003592491149902,1.6546746492385864,-0.8245250582695007,0.6684828996658325,-0.4189148545265198,1.9823100566864014,0.6236186623573303,0.9337761998176575
155,0.5333925485610962,-0.17342256009578705,1.2537171840667725,1.711172342300415,-0.9835731983184814,0.7288322448730469,-0.3536805808544159,1.7983835935592651,0.6333773136138916,0.8472636938095093
156,0.5258319973945618,0.0047320215962827206,1.2346251010894775,1.6279082298278809,-0.7435202598571777,0.5844995379447937,-0.5411470532417297,1.9555639028549194,0.7536327242851257,0.665169358253479
157,0.5849637985229492,-0.046322066336870193,1.1471353769302368,1.703277826309204,-0.9741171002388,0.6752392649650574,-0.4432823061943054,1.894669771194458,0.7257352471351624,0.6839583516120911
158,0.5771035552024841,0.043420929461717606,1.201185941696167,1.7580493688583374,-0.9809463024139404,0.4998302161693573,-0.4988662600517273,2.0327608585357666,0.40738508105278015,0.5438605546951294
159,0.45269888639450073,-0.01231545489281416,1.3282636404037476,1.6093207597732544,-0.8510472774505615,0.5190995335578918,-0.516277551651001,1.9676717519760132,0.6891165375709534,0.7333099842071533
160,0.7862013578414917,-0.10416940599679947,1.2744226455688477,1.7302236557006836,-0.6689878702163696,0.6954760551452637,-0.46793076395988464,1.9218584299087524,0.594297468662262,0.7210355997085571
161,0.7490789890289307,0.09068704396486282,1.17774498462677,1.6075060367584229,-0.7422071099281311,0.5816339254379272,-0.4046133756637573,1.9207870960235596,0.7148222327232361,0.7649030685424805
162,0.660652756690979,0.1401313692331314,1.4064587354660034,1.5320115089416504,-0.8694223165512085,0.6661533713340759,-0.5631230473518372,1.81088125705719,0.8349012136459351,0.7143375873565674
163,0.4746224582195282,0.0035192251671105623,1.269500732421875,1.7964000701904297,-0.9671841263771057,0.6018719673156738,-0.3474559485912323,1.9174960851669312,0.7350977063179016,0.8824285864830017
164,0.6222150325775146,-0.09075149148702621,1.4735679626464844,1.8833953142166138,-0.9837388396263123,0.7075729370117188,-0.39201363921165466,1.8703432083129883,0.8155044913291931,0.9589133858680725
165,0.4502028524875641,-0.24430809915065765,1.1698153018951416,1.6653107404708862,-0.648980975151062,0.436093270778656,-0.34732478857040405,1.8410840034484863,0.36400988698005676,0.6699280142784119
166,0.4625789225101471,-0.04969815909862518,1.198692798614502,1.773452877998352,-0.8505781292915344,0.494426429271698,-0.403106153011322,1.9267195463180542,0.731214165687561,0.619670033454895
167,0.5242171883583069,-0.03275866433978081,1.347849726676941,1.676209807395935,-0.9207672476768494,0.6940011382102966,-0.6332626342773438,1.9011837244033813,0.698290228843689,0.6894122362136841
168,0.45550522208213806,-0.11040721833705902,1.2094053030014038,1.5404411554336548,-0.7300456762313843,0.5403848886489868,-0.4067436754703522,1.84259831905365,0.6367830634117126,0.6533876061439514
169,0.6359587907791138,0.051021184772253036,1.2191494703292847,1.5751993656158447,-0.8329510688781738,0.6138668656349182,-0.5258758068084717,1.867005705833435,0.734370768070221,0.5696042776107788
170,0.648136556148529,-0.11639097332954407,1.2368028163909912,1.7943766117095947,-0.7548649311065674,0.7091246843338013,-0.4398401379585266,1.7006256580352783,0.7508350610733032,1.0061569213867188
171,0.5838909149169922,-0.13677328824996948,0.9617069363594055,1.515920639038086,-0.7743619084358215,0.6444019079208374,-0.5414831042289734,2.0341591835021973,0.6350733041763306,0.4628555178642273
172,0.5534238815307617,0.09047295898199081,1.0109107494354248,1.5015407800674438,-0.7606024742126465,0.5177002549171448,-0.34895792603492737,1.8533835411071777,0.6666545271873474,0.6461603045463562
173,0.6071279644966125,-0.059820011258125305,1.1024755239486694,1.701040506362915,-0.837378203868866,0.5780999660491943,-0.44559162855148315,1.9143898487091064,0.6316738724708557,0.6606302857398987
174,0.5541813373565674,-0.046950262039899826,1.1387807130813599,1.687337875366211,-0.8864282369613647,0.5499802827835083,-0.26257747411727905,1.738019585609436,0.6765729784965515,0.743675947189331
175,0.6520288586616516,-0.06475836038589478,1.1348522901535034,1.7570379972457886,-0.8714686632156372,0.6368462443351746,-0.3621315360069275,1.5940724611282349,0.8131512403488159,0.8628506064414978
176,0.5598863363265991,-0.08820275217294693,1.0494890213012695,1.644781231880188,-0.8337715268135071,0.5908164381980896,-0.524010956287384,1.7972391843795776,0.6142683625221252,0.8092846870422363
177,0.5923640131950378,0.04642317816615105,1.1588711738586426,1.6979808807373047,-0.7688503265380859,0.5698649287223816,-0.4732901453971863,1.773358941078186,0.7897608876228333,0.7777060270309448
178,0.8271031379699707,0.15065906941890717,1.3133840560913086,1.577832818031311,-0.9329919815063477,0.5186205506324768,-0.3184533417224884,1.9948456287384033,0.6007055044174194,0.6165493130683899
179,0.5616486668586731,0.1555694043636322,1.0839909315109253,1.5643423795700073,-0.6277256011962891,0.582964301109314,-0.5860840678215027,1.789226770401001,0.77250736951828,0.5420642495155334
180,0.734610378742218,0.05442206934094429,1.2719322443008423,1.723468542098999,-0.8068810701370239,0.6854609251022339,-0.46492627263069153,1.857067584991455,0.7895792722702026,0.7283355593681335
181,0.4883268475532532,-0.13090269267559052,1.086515188217163,1.600947618484497,-0.9869750738143921,0.6891492009162903,-0.375762015581131,1.741740345954895,0.7013037204742432,0.6774296164512634
182,0.61817866563797,0.1647009402513504,1.2866963148117065,1.6582741737365723,-0.9312840104103088,0.48608288168907166,-0.38921332359313965,1.7324422597885132,0.6773598790168762,0.8266840577125549
183,0.5641371607780457,-0.07304872572422028,1.2633676528930664,1.7080618143081665,-0.9530539512634277,0.7444236278533936,-0.4459300935268402,1.675599217414856,0.8049517273902893,0.7667481899261475
184,0.4713241457939148,-0.12350518256425858,1.226955533027649,1.741591453552246,-0.8118851780891418,0.6063519716262817,-0.3779779076576233,1.7498587369918823,0.8389028906822205,0.8578554391860962
185,0.5632769465446472,-0.03963948041200638,1.1941888332366943,1.8413833379745483,-0.9094036221504211,0.5153537392616272,-0.37614718079566956,1.7485718727111816,0.644899845123291,0.7281726598739624
186,0.5048427581787109,0.04506513103842735,1.1444909572601318,1.5271563529968262,-0.7241941690444946,0.5106499791145325,-0.37771448493003845,1.6660380363464355,0.7129289507865906,0.6779837012290955
187,0.6036756634712219,-0.06670231372117996,1.0417801141738892,1.7096880674362183,-0.8240912556648254,0.5407638549804688,-0.28778424859046936,1.725483775138855,0.8417345881462097,0.9036038517951965
188,0.8902899026870728,0.20033490657806396,1.0437333583831787,1.4856986999511719,-0.7264629602432251,0.7600018382072449,-0.5812651515007019,1.5711524486541748,0.7922526001930237,0.45224055647850037
189,0.5267034769058228,0.10991410166025162,1.1394470930099487,1.5066711902618408,-0.6938304305076599,0.638933002948761,-0.44652628898620605,1.6269569396972656,0.70139479637146,0.71184241771698
190,0.8614811301231384,0.5525510311126709,1.0780386924743652,1.3984861373901367,-0.6352205872535706,0.7450582981109619,-0.744689404964447,1.9421242475509644,0.6461392045021057,0.4537036120891571
191,0.6479822397232056,0.28935542702674866,1.110223412513733,1.4933431148529053,-0.5671584010124207,0.676601231098175,-0.4926561713218689,1.546492099761963,0.6474847793579102,0.6459551453590393
192,0.6957055926322937,0.12458232045173645,1.163474202156067,1.5825196504592896,-0.6722930073738098,0.6553034782409668,-0.44603830575942993,1.4957163333892822,0.7548454403877258,0.6162692308425903
193,0.5845416188240051,0.21312865614891052,1.0585484504699707,1.5158898830413818,-0.531245231628418,0.6370688080787659,-0.5041511058807373,1.7442985773086548,0.6697856187820435,0.48147475719451904
194,0.5487645864486694,0.1467926800251007,1.0804601907730103,1.499066710472107,-0.7205865383148193,0.6436031460762024,-0.4721350073814392,1.6050797700881958,0.7250903844833374,0.5755170583724976
195,0.4713347256183624,0.056319188326597214,1.0319337844848633,1.4800125360488892,-0.6065749526023865,0.5994210243225098,-0.38166344165802,1.5723553895950317,0.6739432215690613,0.486871600151062
196,0.6670622825622559,0.12446396797895432,1.0166362524032593,1.5010862350463867,-0.851290762424469,0.6281289458274841,-0.504848301410675,1.874252438545227,0.5506919026374817,0.4837370812892914
197,0.5719138383865356,0.1087484285235405,1.091858148574829,1.5504894256591797,-0.7162086367607117,0.5923028588294983,-0.38182491064071655,1.8526965379714966,0.6643012762069702,0.6121799349784851
198,0.6932677626609802,0.27671223878860474,1.283187985420227,1.3378772735595703,-0.7322039604187012,0.7566414475440979,-0.5342760682106018,1.8466607332229614,0.4628118574619293,0.31969329714775085
199,0.362020879983902,0.09394607692956924,1.0712023973464966,1.5566941499710083,-0.6767145395278931,0.5584386587142944,-0.38393399119377136,1.6685378551483154,0.6277810335159302,0.573776125907898
200,0.5983189344406128,0.16671565175056458,1.0555756092071533,1.4512287378311157,-0.6071338653564453,0.5748141407966614,-0.5006250739097595,1.6537182331085205,0.6909215450286865,0.6276494860649109
201,0.7737247943878174,0.1588020920753479,1.01224946975708,1.4002678394317627,-0.5912206768989563,0.5867326259613037,-0.4607994854450226,1.7905935049057007,0.7211652398109436,0.5385287404060364
202,0.6461013555526733,0.1088365912437439,1.0362006425857544,1.500694751739502,-0.6146698594093323,0.46580490469932556,-0.3125397264957428,1.6201722621917725,0.628211259841919,0.6271844506263733
203,0.7256448268890381,0.05473026633262634,1.1569898128509521,1.455702543258667,-0.7212326526641846,0.5810675024986267,-0.4513995349407196,1.6518150568008423,0.6789726614952087,0.6205002069473267
204,0.4744838774204254,0.09366200119256973,0.9953976273536682,1.51332426071167,-0.6546699404716492,0.48199620842933655,-0.3192821443080902,1.383535623550415,0.6301180124282837,0.5571604371070862
205,0.6443195939064026,0.08765587955713272,0.9563385844230652,1.4098182916641235,-0.7918645143508911,0.43964874744415283,-0.35378411412239075,1.6158193349838257,0.7113855481147766,0.6438274383544922
206,0.7071651816368103,0.04524390399456024,1.1545377969741821,1.5826822519302368,-0.7139216661453247,0.5905076861381531,-0.44104745984077454,1.7250332832336426,0.6268441081047058,0.6419366002082825
207,0.6404412984848022,0.05922504886984825,1.01959228515625,1.408558964729309,-0.7371768951416016,0.5943857431411743,-0.3176281750202179,1.7242379188537598,0.7357494831085205,0.5523943305015564
208,0.6744022965431213,0.14128293097019196,1.084381103515625,1.417088508605957,-0.7142032384872437,0.6431267857551575,-0.38271498680114746,1.7545464038848877,0.734254777431488,0.47747042775154114
209,0.488491952419281,0.11973549425601959,1.0001351833343506,1.3737105131149292,-0.7452557682991028,0.39531925320625305,-0.38161197304725647,1.580323576927185,0.6621076464653015,0.5690955519676208
210,0.6114974617958069,-0.1054898276925087,0.8805871605873108,1.3519675731658936,-0.6351513266563416,0.47475025057792664,-0.3694765865802765,1.4742481708526611,0.6605199575424194,0.6083686351776123
211,0.5104438662528992,-0.016542350873351097,1.0106254816055298,1.5494188070297241,-0.7260300517082214,0.6660684943199158,-0.43444719910621643,1.5639283657073975,0.6457164287567139,0.6708647012710571
212,0.646501362323761,0.1822187453508377,0.9872093796730042,1.3440971374511719,-0.6323347687721252,0.5408689379692078,-0.3479280471801758,1.4704476594924927,0.641176700592041,0.5120917558670044
213,0.5631116628646851,-0.009652610868215561,1.0814441442489624,1.545941710472107,-0.6964499950408936,0.6346696019172668,-0.3250308632850647,1.4699238538742065,0.6426624655723572,0.7711310386657715
214,0.4980066418647766,0.035571251064538956,0.9984217882156372,1.577736735343933,-0.6284510493278503,0.5576845407485962,-0.35742929577827454,1.4475289583206177,0.5459221601486206,0.6210019588470459
215,0.5911647081375122,-0.002453590277582407,1.1718143224716187,1.7038706541061401,-0.7199313640594482,0.6315655708312988,-0.4303232431411743,1.6272879838943481,0.7619118690490723,0.7889537811279297
216,0.4425522983074188,-0.06753300875425339,1.0515443086624146,1.4752459526062012,-0.7626284956932068,0.4628134071826935,-0.2697998285293579,1.4603582620620728,0.5843488574028015,0.5118727087974548
217,0.3074116110801697,-0.18287108838558197,1.1213297843933105,1.61122465133667,-0.8608035445213318,0.5565055012702942,-0.3548654317855835,1.5160077810287476,0.7585587501525879,0.6799397468566895
218,0.6307480931282043,0.13411690294742584,0.9156496524810791,1.3726829290390015,-0.5384488105773926,0.472087025642395,-0.27369049191474915,1.324268102645874,0.5490491390228271,0.5224198698997498
219,0.5416276454925537,0.020719194784760475,0.8468902111053467,1.3107013702392578,-0.6467024087905884,0.5214703679084778,-0.29784759879112244,1.5622023344039917,0.5244119167327881,0.3910984992980957
220,0.37066343426704407,-0.01705820858478546,0.8451462984085083,1.2592196464538574,-0.5755144953727722,0.5748823285102844,-0.25012555718421936,1.2056357860565186,0.5698763132095337,0.5447049140930176
221,0.48180001974105835,-0.009885935112833977,0.8272669911384583,1.177306890487671,-0.5821470618247986,0.3455083668231964,-0.2643314003944397,1.1806925535202026,0.5648728013038635,0.5576545596122742
222,0.46510857343673706,-0.0808108001947403,1.0089483261108398,1.5285019874572754,-0.7524779438972473,0.5904144048690796,-0.38838285207748413,1.5253605842590332,0.5961424112319946,0.6507796049118042
223,0.593427836894989,0.14922136068344116,1.1019920110702515,1.5454440116882324,-0.6751400232315063,0.5942161083221436,-0.3707471787929535,1.6183000802993774,0.7026067972183228,0.6951214671134949
224,0.48534253239631653,0.07887057960033417,0.8833616375923157,1.2742023468017578,-0.5465095043182373,0.5682296752929688,-0.31239184737205505,1.3387112617492676,0.5204921960830688,0.5370950102806091
225,0.5202840566635132,0.011397050693631172,0.9776234030723572,1.4047503471374512,-0.6169754862785339,0.6250295639038086,-0.3396342098712921,1.2869468927383423,0.6306657195091248,0.6580201983451843
226,0.5874596834182739,0.07931507378816605,1.118894100189209,1.453296184539795,-0.6343222260475159,0.6176470518112183,-0.41026216745376587,1.4380431175231934,0.5207450985908508,0.4947180449962616
227,0.4006457030773163,-0.0533248633146286,0.8419049978256226,1.1407705545425415,-0.4786710739135742,0.4876088798046112,-0.2774486839771271,1.1203944683074951,0.47119370102882385,0.58865886926651
228,0.39049220085144043,-0.02464982680976391,0.9370465278625488,1.2356706857681274,-0.6089248061180115,0.44475674629211426,-0.27601316571235657,1.3010900020599365,0.47657403349876404,0.5732843279838562
229,0.41949450969696045,0.016199784353375435,0.9549735188484192,1.4717936515808105,-0.6283507347106934,0.546297550201416,-0.34733521938323975,1.3868093490600586,0.5805988907814026,0.6928245425224304
230,0.3901180028915405,0.04914827644824982,0.7591145038604736,1.156040072441101,-0.5051001310348511,0.46777382493019104,-0.31555119156837463,1.1325058937072754,0.5501259565353394,0.5219987034797668
231,0.4043407440185547,0.01498376950621605,0.8518128395080566,1.2172338962554932,-0.5357682704925537,0.5239734053611755,-0.24292634427547455,1.1586978435516357,0.5664892792701721,0.44912248849868774
232,0.5239593982696533,-0.09785566478967667,1.0028189420700073,1.525214433670044,-0.7976686358451843,0.5541577935218811,-0.3475196957588196,1.420002818107605,0.5999107360839844,0.647636353969574
233,0.49016690254211426,-0.024367092177271843,0.8509926199913025,1.2239936590194702,-0.5294244885444641,0.5261019468307495,-0.27926966547966003,1.1423372030258179,0.5594191551208496,0.5945593118667603
234,0.41762107610702515,-0.011521091684699059,0.8197926878929138,1.2770143747329712,-0.45789971947669983,0.4678427577018738,-0.35620272159576416,1.1862844228744507,0.5472569465637207,0.5441163182258606
235,0.3329932689666748,0.015868745744228363,0.906281054019928,1.2501956224441528,-0.4277166724205017,0.4708724319934845,-0.26708292961120605,1.2278525829315186,0.5416116118431091,0.567597508430481
236,0.5450490117073059,0.002405752195045352,1.0184780359268188,1.3152666091918945,-0.5223748683929443,0.542675793170929,-0.36302104592323303,1.2324961423873901,0.5586700439453125,0.702399492263794
237,0.3530111610889435,-0.061843425035476685,0.836876392364502,1.239878535270691,-0.5766691565513611,0.5238921642303467,-0.2789413332939148,1.1159348487854004,0.5217940807342529,0.6579781174659729
238,0.4216235876083374,0.1878834366798401,0.9851008653640747,1.4410066604614258,-0.6298790574073792,0.4666546583175659,-0.32946762442588806,1.492064356803894,0.3939112424850464,0.4961371421813965
239,0.40591663122177124,-0.03597867861390114,0.9107750654220581,1.3102127313613892,-0.638590931892395,0.5458791851997375,-0.262897253036499,1.2815971374511719,0.6846560835838318,0.5642118453979492
240,0.25608089566230774,0.04263433441519737,0.6931211948394775,1.084995150566101,-0.42260581254959106,0.33623191714286804,-0.23174892365932465,0.8469811677932739,0.4674222469329834,0.48570749163627625
241,0.40615543723106384,0.0006400981219485402,0.7118731141090393,1.0671312808990479,-0.45591089129447937,0.45264995098114014,-0.3112199902534485,1.0276085138320923,0.5268610715866089,0.5344297885894775
242,0.48745256662368774,-0.10266980528831482,1.012616515159607,1.417274832725525,-0.6792843341827393,0.5770814418792725,-0.24784307181835175,1.2099257707595825,0.559965193271637,0.7164523601531982
243,0.40720096230506897,-0.05193328857421875,0.9373603463172913,1.481047511100769,-0.6966655850410461,0.5312197804450989,-0.3752071261405945,1.44614577293396,0.721875011920929,0.5110602974891663
244,0.39359810948371887,-0.08224793523550034,0.9550536274909973,1.3320029973983765,-0.6381042003631592,0.586219072341919,-0.24055920541286469,1.0682605504989624,0.5511666536331177,0.6174286007881165
245,0.3243965208530426,-0.04117688164114952,0.5968918800354004,1.0396511554718018,-0.45067548751831055,0.4647349417209625,-0.23949529230594635,0.9248160719871521,0.4056236743927002,0.5263054966926575
246,0.4167696237564087,0.030589692294597626,0.790473222732544,1.0429729223251343,-0.4076002836227417,0.4370505213737488,-0.277117520570755,1.084830641746521,0.5009429454803467,0.37246620655059814
247,0.35767751932144165,-0.025044739246368408,0.7495337724685669,1.0393891334533691,-0.48560449481010437,0.3457830250263214,-0.31811466813087463,1.1632955074310303,0.40496090054512024,0.35989779233932495
248,0.41665253043174744,0.03881509229540825,0.8413500785827637,1.2066905498504639,-0.4892066717147827,0.5248192548751831,-0.34324249625205994,1.1715964078903198,0.47548624873161316,0.45984795689582825
249,0.34792640805244446,0.012363594025373459,0.6502702236175537,1.0368081331253052,-0.4298478960990906,0.37977489829063416,-0.26248231530189514,0.9853562116622925,0.453898549079895,0.4483453035354614
250,0.36272871494293213,-0.09132564812898636,0.6587371826171875,1.0099464654922485,-0.44073960185050964,0.31908464431762695,-0.18533359467983246,1.0569567680358887,0.44949644804000854,0.3889923095703125
251,0.3283577263355255,0.03275516629219055,0.48982012271881104,0.7108702659606934,-0.35616186261177063,0.32808342576026917,-0.13588419556617737,0.764018714427948,0.3427126407623291,0.2537554204463959
252,0.3376772105693817,0.020335478708148003,0.5915767550468445,0.7623851895332336,-0.3170028328895569,0.3669128715991974,-0.20738248527050018,0.7943387627601624,0.31980037689208984,0.40472930669784546
253,0.22154077887535095,-0.027771765366196632,0.49607327580451965,0.751508891582489,-0.315895140171051,0.3122607469558716,-0.1656467169523239,0.8121034502983093,0.33928534388542175,0.31896716356277466
254,0.3350331783294678,0.02959485538303852,0.6186144948005676,0.892181396484375,-0.3068806231021881,0.33870673179626465,-0.2686363458633423,0.8992142081260681,0.3919528126716614,0.4218738079071045
255,0.2916243076324463,-0.08355927467346191,0.6635851263999939,1.0976234674453735,-0.5642829537391663,0.4496777057647705,-0.198343887925148,0.9736000895500183,0.43623656034469604,0.47838109731674194
256,0.3574303388595581,0.049634452909231186,0.5985255837440491,0.7655529975891113,-0.37294045090675354,0.33422091603279114,-0.23147617280483246,0.7757178544998169,0.3826945722103119,0.2678688168525696
257,0.4293654263019562,-0.027397118508815765,0.7572903037071228,1.0767011642456055,-0.49327853322029114,0.4732971489429474,-0.23246502876281738,1.0404386520385742,0.5347539186477661,0.5484697222709656
258,0.4352351129055023,0.0444897897541523,0.810592770576477,1.121348261833191,-0.46095702052116394,0.4260996878147125,-0.19883260130882263,1.0398310422897339,0.39451590180397034,0.44502222537994385
259,0.1845862865447998,0.028384707868099213,0.45862340927124023,0.6503456234931946,-0.2747626304626465,0.24242925643920898,-0.16200917959213257,0.5326071381568909,0.30472686886787415,0.32150784134864807
260,0.25593432784080505,-0.04776153713464737,0.5164903402328491,0.8070430159568787,-0.2887580096721649,0.26479777693748474,-0.15649013221263885,0.8040387630462646,0.356892466545105,0.3509860634803772
261,0.211042121052742,-0.006537559442222118,0.37718304991722107,0.6312081813812256,-0.2117501199245453,0.23546600341796875,-0.10507014393806458,0.5335187315940857,0.2538948655128479,0.2673257887363434
262,0.22846874594688416,-0.021659165620803833,0.5373156666755676,0.8226242661476135,-0.4179706871509552,0.2788185179233551,-0.12702538073062897,0.6637255549430847,0.3106445372104645,0.2946992814540863
263,0.27530717849731445,-0.005913836881518364,0.48497825860977173,0.6031591296195984,-0.3161656856536865,0.1971842348575592,-0.13575175404548645,0.6125251650810242,0.28357502818107605,0.2955380380153656
264,0.32838425040245056,0.039054177701473236,0.5967603921890259,0.8962564468383789,-0.43016570806503296,0.33615124225616455,-0.18478943407535553,0.9956330060958862,0.3609737753868103,0.39592108130455017
265,0.358280748128891,-0.026484854519367218,0.6645768880844116,0.948288083076477,-0.4379211664199829,0.42167341709136963,-0.2602093815803528,0.8895000219345093,0.4278024137020111,0.4316047430038452
266,0.3649933338165283,-0.05220657214522362,0.7080232501029968,0.9961540699005127,-0.4393784999847412,0.4006856679916382,-0.3361097574234009,1.1078003644943237,0.33939653635025024,0.4086498022079468
267,0.33991533517837524,-0.04203784093260765,0.7119197249412537,1.008416771888733,-0.4366208612918854,0.36474424600601196,-0.2211301177740097,1.0136173963546753,0.4590508043766022,0.44556280970573425
268,0.22710709273815155,0.0031720208935439587,0.45142751932144165,0.6407368779182434,-0.2025473266839981,0.2456907480955124,-0.2113344669342041,0.5315766334533691,0.2937398850917816,0.33133578300476074
269,0.2961478531360626,-0.010803503915667534,0.45466530323028564,0.7184140682220459,-0.3687855005264282,0.2739497125148773,-0.13299758732318878,0.5850771069526672,0.34019502997398376,0.2842403054237366
270,0.343356728553772,-0.05558197200298309,0.6690074801445007,0.9222758412361145,-0.349704384803772,0.3542896807193756,-0.3315426707267761,0.9618192911148071,0.37621626257896423,0.4166819155216217
271,0.30503082275390625,0.027017395943403244,0.5577194690704346,0.7637469172477722,-0.2708148956298828,0.22947253286838531,-0.19360703229904175,0.6625578999519348,0.3908623456954956,0.3884391486644745
272,0.19941461086273193,-0.057783666998147964,0.4851858913898468,0.6969021558761597,-0.3469652235507965,0.2394523173570633,-0.09466468542814255,0.582802414894104,0.32086533308029175,0.31473299860954285
273,0.2842230200767517,-0.02893172763288021,0.5047250986099243,0.6813914775848389,-0.3298661708831787,0.2421846091747284,-0.1388813704252243,0.708683967590332,0.32356998324394226,0.3626367151737213
274,0.061634328216314316,-0.031254224479198456,0.1546211838722229,0.25323376059532166,-0.14294278621673584,0.09899040311574936,-0.04545079544186592,0.3151874840259552,0.08443433046340942,0.07808961719274521
275,0.3006114661693573,-0.0015984780620783567,0.5275029540061951,0.7359564304351807,-0.3149120509624481,0.24441145360469818,-0.20113839209079742,0.6328554153442383,0.2796265482902527,0.30765417218208313
276,0.3582547903060913,-0.019383998587727547,0.6083471775054932,0.9430365562438965,-0.45129042863845825,0.41290536522865295,-0.24273209273815155,0.8355861306190491,0.4057407081127167,0.4841345548629761
277,0.29129695892333984,0.06467469036579132,0.4598335921764374,0.7542111277580261,-0.31598442792892456,0.3318231701850891,-0.17612247169017792,0.6478239893913269,0.2560514807701111,0.32134631276130676
278,0.20115236937999725,0.047379862517118454,0.4496074616909027,0.6622288227081299,-0.25510936975479126,0.22989070415496826,-0.16319134831428528,0.6046342849731445,0.32841551303863525,0.31488528847694397
279,0.36756303906440735,-0.043524011969566345,0.7509852647781372,1.0848314762115479,-0.4503319263458252,0.438942551612854,-0.28465983271598816,0.9545143246650696,0.5220934152603149,0.516014814376831
280,0.20757128298282623,0.03277653083205223,0.4272371530532837,0.6104732155799866,-0.16569997370243073,0.19415044784545898,-0.12256581336259842,0.5524593591690063,0.253989577293396,0.27912044525146484
281,0.3074840009212494,0.11577814072370529,0.4788522720336914,0.6086971759796143,-0.21330203115940094,0.29548367857933044,-0.15086887776851654,0.6436247229576111,0.3158532381057739,0.23968084156513214
282,0.29584604501724243,-0.003117828629910946,0.5096725821495056,0.9026075601577759,-0.3249560296535492,0.35558146238327026,-0.22448158264160156,0.7480919361114502,0.4045782685279846,0.48115935921669006
283,0.25350961089134216,-0.048200223594903946,0.5828019976615906,0.7854102253913879,-0.35725241899490356,0.3388667404651642,-0.18571223318576813,0.7631515264511108,0.3952826261520386,0.38438865542411804
284,0.2785429358482361,-0.011279352940618992,0.607456624507904,0.8754540085792542,-0.370626837015152,0.33345991373062134,-0.213762566447258,0.7875574231147766,0.32248175144195557,0.44335171580314636
285,0.3077937364578247,-0.06304331868886948,0.6080583333969116,0.8763832449913025,-0.38566628098487854,0.3842960298061371,-0.2550608813762665,0.8334318399429321,0.3806956708431244,0.3725113570690155
286,0.4211903214454651,0.05675385892391205,0.7195218801498413,0.966040313243866,-0.4884091019630432,0.42973068356513977,-0.21505993604660034,1.038871169090271,0.42334285378456116,0.41100072860717773
287,0.19846497476100922,-0.012258904986083508,0.415321946144104,0.5715445280075073,-0.20709191262722015,0.2154783308506012,-0.09954672306776047,0.4857798218727112,0.2503179609775543,0.24703949689865112
288,0.48722854256629944,0.04383406415581703,0.7346577048301697,1.2697513103485107,-0.5239084362983704,0.3143417537212372,-0.5026503801345825,1.3789108991622925,0.6230682730674744,0.45682641863822937
289,0.25405314564704895,0.07094496488571167,0.42821139097213745,0.5631113648414612,-0.2483430951833725,0.18443697690963745,-0.15822149813175201,0.5804592967033386,0.22647874057292938,0.29702410101890564
290,0.3110223710536957,-0.04225745424628258,0.5429875254631042,0.717227578163147,-0.38850176334381104,0.2983168065547943,-0.1702296882867813,0.7068836092948914,0.31803056597709656,0.3437276780605316
291,0.22469446063041687,-0.025414370000362396,0.49066466093063354,0.7244526147842407,-0.342242032289505,0.25856703519821167,-0.18856021761894226,0.6779458522796631,0.3315661549568176,0.3436008393764496
292,0.21831797063350677,-0.0028871779795736074,0.3261384069919586,0.5127671957015991,-0.21753525733947754,0.16528388857841492,-0.09172530472278595,0.4456616938114166,0.19629226624965668,0.2612338960170746
293,0.17257577180862427,0.011209916323423386,0.3968496024608612,0.5891091823577881,-0.16345234215259552,0.25099825859069824,-0.14885307848453522,0.5295917987823486,0.22594806551933289,0.3202645182609558
