当月网购类应用使用次数,当月网购类应用使用次数W0,当月网购类应用使用次数W1,当月网购类应用使用次数W2,当月网购类应用使用次数W3,当月网购类应用使用次数W4,当月网购类应用使用次数W5,当月网购类应用使用次数W6,当月网购类应用使用次数W7,当月网购类应用使用次数W8,当月网购类应用使用次数W9
2738,-0.1484975963830948,-0.10083682835102081,0.5599034428596497,0.03590179607272148,-0.18998302519321442,0.7228336930274963,0.00292857363820076,1.1868360042572021,0.16680482029914856,0.43116626143455505
2739,-0.16290834546089172,-0.10049467533826828,0.424605131149292,0.09586125612258911,-0.2062893658876419,0.6367738842964172,0.019039396196603775,1.0009466409683228,0.17139530181884766,0.37863317131996155
2740,0.013606052845716476,-0.041256487369537354,0.4291974604129791,-0.0805915892124176,-0.11966925114393234,0.6760842800140381,0.1077578142285347,0.934748649597168,0.12499155104160309,0.40994805097579956
2741,-0.1590215563774109,-0.05159520357847214,0.5915127396583557,0.18753080070018768,-0.229763925075531,0.7213158011436462,0.039776869118213654,1.179762840270996,0.2509232759475708,0.5043275356292725
2742,-0.1190863847732544,-0.0853569284081459,0.49849942326545715,0.003987509291619062,-0.12437981367111206,0.6977137923240662,0.07467224448919296,0.9678724408149719,0.12205954641103745,0.3026195764541626
2743,-0.15961310267448425,-0.015889644622802734,0.47686323523521423,0.1109619289636612,-0.18053747713565826,0.7391058206558228,0.017546512186527252,1.063546895980835,0.18887446820735931,0.3993905484676361
2744,-0.12421997636556625,-0.1255631297826767,0.5108489394187927,0.010006261058151722,-0.17501141130924225,0.85636967420578,0.13829295337200165,1.1987723112106323,0.17703785002231598,0.5010650753974915
2745,-0.15005894005298615,-0.08088499307632446,0.5246787071228027,0.04750082641839981,-0.22335344552993774,0.7405526638031006,0.04537717625498772,1.1507482528686523,0.19104012846946716,0.40095221996307373
2746,0.04893007501959801,-0.07897283136844635,0.43015056848526,-0.014006217941641808,-0.07212428003549576,0.7221808433532715,0.08299397677183151,1.0038796663284302,0.05756397545337677,0.35765817761421204
2747,-0.08513882756233215,-0.07433891296386719,0.3920150399208069,0.10016126930713654,-0.14094725251197815,0.6688154935836792,0.06394138932228088,0.9481670260429382,0.058556921780109406,0.4057185649871826
2748,-0.07529344409704208,-0.029855024069547653,0.45651933550834656,0.03692316636443138,-0.1366167962551117,0.6371775269508362,0.1019696295261383,0.9983149766921997,0.11597850918769836,0.3538348972797394
2749,-0.09643514454364777,-0.09523946046829224,0.4202355146408081,0.05188901349902153,-0.19866053760051727,0.6383243203163147,0.06961438059806824,0.9989838600158691,0.1191287487745285,0.40737229585647583
2750,-0.13627326488494873,-0.13716353476047516,0.5458936095237732,0.012070933356881142,-0.2773352265357971,0.8417962789535522,0.08178039640188217,1.339444637298584,0.23301170766353607,0.44923460483551025
2751,-0.11723553389310837,-0.09485547989606857,0.4637838304042816,-0.006735904607921839,-0.13438135385513306,0.5980098843574524,0.10844582319259644,0.9081113934516907,0.10702460259199142,0.36314332485198975
2752,-0.041232191026210785,-0.03805113583803177,0.4216654300689697,-0.09726542234420776,-0.13926632702350616,0.6104015707969666,0.046008653938770294,0.8827435970306396,0.07834739238023758,0.3553031384944916
2753,-0.09979765862226486,-0.04264887049794197,0.44978946447372437,0.05263344570994377,-0.12783335149288177,0.6083118319511414,0.06490730494260788,0.9116566181182861,0.11446855962276459,0.3670913875102997
2754,-0.1863854080438614,-0.09115822613239288,0.5372082591056824,0.08535725623369217,-0.22036439180374146,0.6853091716766357,-0.012906081043183804,1.1133882999420166,0.20372985303401947,0.3720584511756897
2755,-0.11066382378339767,-0.1129789650440216,0.5988203883171082,0.06165901944041252,-0.24710313975811005,0.8521707653999329,0.1300581693649292,1.3505970239639282,0.13455376029014587,0.4944320619106293
2756,-0.013532290235161781,-0.1053527221083641,0.5306323170661926,-0.025638021528720856,-0.15355028212070465,0.834061324596405,0.0881989449262619,1.1269782781600952,0.13259126245975494,0.42927786707878113
2757,-0.13847848773002625,-0.01325194165110588,0.48892340064048767,0.09953030198812485,-0.1433795988559723,0.6909810900688171,0.05365420877933502,1.0313588380813599,0.15150417387485504,0.33084261417388916
2758,-0.20429006218910217,-0.08058969676494598,0.7014316916465759,0.07589071244001389,-0.22271381318569183,0.9066428542137146,0.1010097935795784,1.4695637226104736,0.2209252119064331,0.5072019696235657
2759,-0.12661266326904297,-0.030721044167876244,0.425098717212677,0.06335249543190002,-0.1888747662305832,0.6562966108322144,0.016003813594579697,0.9285531640052795,0.20697399973869324,0.38070496916770935
2760,-0.0033436096273362637,-0.05229436978697777,0.4909834861755371,-0.0773528665304184,-0.013446862809360027,0.6933349370956421,0.11396991461515427,0.9595144987106323,0.09065596759319305,0.33937615156173706
2761,-0.12087394297122955,-0.06457191705703735,0.49599024653434753,0.017361734062433243,-0.1735650897026062,0.6964349150657654,0.09764834493398666,1.0610647201538086,0.18423596024513245,0.41964367032051086
2762,-0.008734598755836487,-0.01564023457467556,0.387308806180954,0.038171201944351196,-0.06794770061969757,0.4747273027896881,0.04505199193954468,0.7216458320617676,0.06693727523088455,0.2925381064414978
2763,-0.011542055755853653,-0.10153642296791077,0.47095561027526855,-0.009196671657264233,-0.15044228732585907,0.7611307501792908,0.045472532510757446,1.0764707326889038,0.13858267664909363,0.37129440903663635
2764,-0.21181990206241608,-0.06428395211696625,0.5403324961662292,0.09720686823129654,-0.29026782512664795,0.620057225227356,0.021892813965678215,1.0752557516098022,0.15444360673427582,0.4368630349636078
2765,-0.22071608901023865,-0.05677550658583641,0.5467138886451721,0.17378534376621246,-0.25177106261253357,0.7104952931404114,0.03119148127734661,1.1023190021514893,0.19109953939914703,0.45007118582725525
2766,-0.16447888314723969,-0.08062561601400375,0.5052044987678528,0.1226770281791687,-0.196295827627182,0.6362934708595276,0.03820282220840454,0.9298022985458374,0.19783900678157806,0.35770854353904724
2767,-0.14961068332195282,-0.01624751277267933,0.6059037446975708,0.10343523323535919,-0.2382138967514038,0.8325919508934021,0.009299970231950283,1.2405213117599487,0.17063824832439423,0.4548840820789337
2768,-0.07499738782644272,-0.03325594961643219,0.3452731966972351,0.0840020552277565,-0.09579452127218246,0.5100467801094055,0.0238014068454504,0.7584519982337952,0.06788163632154465,0.21955560147762299
2769,-0.08486214280128479,-0.03264503926038742,0.3874826431274414,-0.02421446330845356,-0.10909061133861542,0.6423022150993347,0.04678141325712204,1.0164915323257446,0.12986844778060913,0.3492647111415863
2770,-0.1795395463705063,-0.13037769496440887,0.5794982314109802,0.057689402252435684,-0.20738258957862854,0.7885841727256775,-0.022045323625206947,1.2920007705688477,0.17892488837242126,0.38604724407196045
2771,-0.14870940148830414,-0.09830664843320847,0.5010644793510437,0.10785166919231415,-0.19099600613117218,0.6896824836730957,0.04756680503487587,0.9801726937294006,0.19120287895202637,0.445548415184021
2772,-0.15028370916843414,-0.06444144248962402,0.5457420945167542,0.16278468072414398,-0.2898348569869995,0.7511711120605469,0.03793708607554436,1.187386393547058,0.19078761339187622,0.4215608835220337
2774,0.02116137184202671,-0.14016148447990417,0.4821697175502777,-0.10293649882078171,-0.15779978036880493,0.8729088306427002,0.12224633991718292,1.1587241888046265,0.15651172399520874,0.4307444393634796
2775,-0.18489903211593628,-0.033180683851242065,0.480529248714447,0.06237025186419487,-0.24390804767608643,0.6276487112045288,-0.04180682823061943,1.0980833768844604,0.18276983499526978,0.36598363518714905
2776,0.037268251180648804,-0.06902419775724411,0.48468998074531555,-0.09968043863773346,-0.01452496275305748,0.621004581451416,0.16664740443229675,0.8559536933898926,0.0030857103411108255,0.37209540605545044
2777,0.04068850353360176,-0.05251654237508774,0.4348263740539551,-0.0678313598036766,-0.09314706921577454,0.6878529191017151,0.11677800863981247,1.0008708238601685,0.1338413953781128,0.40751639008522034
2778,-0.04626832902431488,-0.025767531245946884,0.5256711840629578,-0.030040845274925232,-0.17361821234226227,0.7881343960762024,0.10210993885993958,1.1671500205993652,0.18699826300144196,0.4389970600605011
2779,-0.08916789293289185,-0.04301759600639343,0.5279221534729004,0.012463600374758244,-0.1982010006904602,0.8326977491378784,0.12300358712673187,1.1949305534362793,0.13401071727275848,0.45210930705070496
2780,0.04348862171173096,-0.10024561733007431,0.5639984011650085,-0.06840530782938004,-0.10896436870098114,0.8287034034729004,0.1514258086681366,1.17476224899292,0.11065078526735306,0.40731799602508545
2781,-0.2259986251592636,0.004659177735447884,0.47083744406700134,0.08504409343004227,-0.202092707157135,0.6654835939407349,0.016952095553278923,1.0936381816864014,0.2408638596534729,0.33544284105300903
2782,0.0415780134499073,-0.04155166447162628,0.4994473159313202,-0.04490946978330612,-0.06477440148591995,0.7248699069023132,0.07213365286588669,1.0343565940856934,0.126181498169899,0.35822513699531555
2783,-0.1483869105577469,-0.03162247687578201,0.5770948529243469,0.1590433269739151,-0.21410581469535828,0.7578346133232117,0.0095790671184659,1.2914170026779175,0.18039487302303314,0.4212549328804016
2784,-0.07012075185775757,-0.057040948420763016,0.4952074885368347,0.030146924778819084,-0.20957942306995392,0.7349412441253662,0.010163592174649239,1.0769816637039185,0.13220371305942535,0.42565277218818665
2785,0.02464081160724163,-0.11883914470672607,0.44411560893058777,-0.01689794287085533,-0.05397624149918556,0.6747040152549744,0.12383902817964554,1.0044018030166626,0.1438247263431549,0.37386995553970337
2786,-0.10516485571861267,-0.031598977744579315,0.5342816114425659,0.06870082020759583,-0.18360738456249237,0.6944494843482971,0.07483204454183578,1.127495527267456,0.20343780517578125,0.4574089050292969
2787,-0.03063674457371235,-0.1515471339225769,0.6013925075531006,-0.11382437497377396,-0.12514980137348175,0.8489461541175842,0.13609527051448822,1.2639713287353516,0.16339686512947083,0.4182511866092682
2788,-0.0072977240197360516,-0.11913808435201645,0.528963029384613,-0.06343667209148407,-0.0369151271879673,0.7839530110359192,0.17178966104984283,0.9734325408935547,0.10056871175765991,0.38892561197280884
2789,-0.05319715663790703,-0.04418095946311951,0.44657227396965027,0.01548636145889759,-0.14786453545093536,0.6226121187210083,0.08908490836620331,0.9066353440284729,0.14804324507713318,0.29661622643470764
2790,-0.04973740875720978,-0.014642897993326187,0.4647815227508545,0.06838809698820114,-0.17364728450775146,0.6797348856925964,0.11469164490699768,1.0681425333023071,0.13941369950771332,0.37212473154067993
2791,-0.12855732440948486,-0.013270189985632896,0.4226767122745514,0.055412426590919495,-0.1426389217376709,0.6367447376251221,-0.03943915292620659,0.9567080140113831,0.20169954001903534,0.31816157698631287
2792,-0.14646302163600922,0.0010179843520745635,0.4444798231124878,0.13794246315956116,-0.2319582998752594,0.6622998714447021,-0.028736364096403122,1.0486702919006348,0.18601006269454956,0.359709233045578
2794,-0.0015798835083842278,-0.12043771892786026,0.4741004407405853,-0.028058970347046852,-0.07696987688541412,0.747883677482605,0.10543368756771088,1.0371967554092407,0.10729774087667465,0.37864112854003906
2795,-0.09680498391389847,-0.11361707746982574,0.40833747386932373,0.08279963582754135,-0.162534698843956,0.6001870036125183,0.09272392839193344,0.9375847578048706,0.17576122283935547,0.3931671380996704
2796,-0.041120417416095734,-0.05684782564640045,0.46202465891838074,-0.04479840770363808,-0.16359978914260864,0.6855736374855042,0.08501458913087845,1.100006341934204,0.16360463201999664,0.4048648476600647
2797,0.05374929681420326,-0.0776916965842247,0.16421891748905182,0.011165006086230278,-0.029742320999503136,0.26314061880111694,0.0404742956161499,0.30673086643218994,0.010290713049471378,0.14650945365428925
2798,0.07286857813596725,-0.08372209966182709,0.4111517071723938,-0.08020186424255371,-0.06233778968453407,0.685326337814331,0.12920111417770386,0.869384229183197,0.06260020285844803,0.35673314332962036
2799,-0.009411509148776531,-0.0125998230651021,0.4366970658302307,0.025399217382073402,-0.0763368010520935,0.6165463924407959,0.10170073807239532,0.8467515707015991,0.13816946744918823,0.3077457547187805
2800,-0.1445010006427765,-0.05658375099301338,0.42791369557380676,0.009211648255586624,-0.19227169454097748,0.5628162622451782,0.04342436417937279,0.8479026556015015,0.11058145761489868,0.3753798305988312
2801,-0.07057546079158783,-0.08657155185937881,0.47491535544395447,-0.0015621478669345379,-0.1357988566160202,0.6530470848083496,0.09406261891126633,0.8910892605781555,0.1394384205341339,0.4041593372821808
2802,-0.07584134489297867,-0.00903872586786747,0.2575753629207611,0.026242602616548538,-0.11671314388513565,0.431536465883255,0.0782371461391449,0.6488651037216187,0.1216350644826889,0.22263632714748383
2803,-0.11066494882106781,-0.09375245869159698,0.5230302810668945,0.051032889634370804,-0.23449267446994781,0.6776849031448364,0.025101352483034134,1.0054726600646973,0.10306722670793533,0.38856008648872375
2804,-0.13025589287281036,-0.08457306772470474,0.5175191164016724,0.07074455171823502,-0.14989246428012848,0.6211322546005249,0.025373192504048347,0.9774437546730042,0.10770896822214127,0.36886969208717346
2805,-0.04515985772013664,-0.03568209707736969,0.5696709752082825,0.023241760209202766,-0.09103608876466751,0.7649062871932983,0.10359623283147812,1.0146900415420532,0.09965529292821884,0.4356764256954193
2806,-0.1312509924173355,-0.06096137687563896,0.5875237584114075,0.05469904839992523,-0.1759980320930481,0.8597432374954224,0.04125732183456421,1.2345575094223022,0.18415220081806183,0.49320656061172485
2807,-0.08922931551933289,-0.09874134510755539,0.4352678954601288,-0.03368799388408661,-0.14106231927871704,0.5635592341423035,0.0355706661939621,0.8543684482574463,0.09533549845218658,0.32169538736343384
2808,-0.06211160123348236,-0.07851104438304901,0.2819928228855133,0.0013385440688580275,-0.06258270889520645,0.44109204411506653,0.07559188455343246,0.6665358543395996,0.09850979596376419,0.2872212529182434
2809,-0.17621640861034393,-0.03645404428243637,0.4581400752067566,0.12146106362342834,-0.1945728361606598,0.6676994562149048,0.05998675897717476,1.009962558746338,0.20309144258499146,0.4254891276359558
2810,-0.06685728579759598,-0.07769135385751724,0.5648360252380371,-0.05638984590768814,-0.12528884410858154,0.847557008266449,0.10449661314487457,1.256638765335083,0.19928938150405884,0.3959668278694153
2811,-0.13868609070777893,-0.009680354036390781,0.614561915397644,0.147417351603508,-0.2519213557243347,0.7714821696281433,-0.007429109886288643,1.1959772109985352,0.22188729047775269,0.505637526512146
2812,-0.004754072520881891,-0.0053361100144684315,0.49595117568969727,0.02332054264843464,-0.12157776206731796,0.5980238914489746,0.08214142918586731,0.8359673619270325,0.13818110525608063,0.34681615233421326
2813,-0.034519560635089874,-0.04003674536943436,0.4195844829082489,0.019150828942656517,-0.06266973912715912,0.6247923374176025,0.1428893804550171,0.9339923858642578,0.08723575621843338,0.29830488562583923
2814,-0.11402799934148788,-0.04176967591047287,0.45441508293151855,0.02347801811993122,-0.13675424456596375,0.6481095552444458,0.0889030396938324,1.0132925510406494,0.14452596008777618,0.35029545426368713
2815,-0.04171564802527428,-0.012844930402934551,0.3201269805431366,0.015736281871795654,-0.038651227951049805,0.4987140893936157,0.02605264261364937,0.7156768441200256,0.09035670012235641,0.30096495151519775
2816,-0.04393976926803589,-0.10744839161634445,0.609573245048523,0.07052729278802872,-0.20359979569911957,0.8280457854270935,0.13492760062217712,1.318818211555481,0.14635542035102844,0.49297595024108887
2817,-0.19828110933303833,-0.0937674269080162,0.4947599470615387,0.10803887993097305,-0.24753373861312866,0.6201473474502563,-0.04101945459842682,1.0603657960891724,0.17648515105247498,0.37317439913749695
2818,0.04083865508437157,-0.09816525131464005,0.43375834822654724,-0.03919670358300209,-0.0635061115026474,0.6321904063224792,0.11326050013303757,0.8609179258346558,0.043848514556884766,0.32663577795028687
2819,-0.14307846128940582,-0.03463905677199364,0.5961205363273621,0.04687424376606941,-0.2733457088470459,1.0047017335891724,0.08385571092367172,1.4746308326721191,0.19927482306957245,0.44908931851387024
2820,-0.2620217502117157,-0.10255684703588486,0.5780971646308899,0.09943117201328278,-0.2512769103050232,0.8230859637260437,-0.047173552215099335,1.3100433349609375,0.21899640560150146,0.4293358623981476
2821,-0.189273864030838,-0.027353061363101006,0.5348788499832153,0.12957270443439484,-0.2447400689125061,0.7034436464309692,0.012041606940329075,1.103131651878357,0.23643916845321655,0.4427158832550049
2822,-0.07340388745069504,-0.021646233275532722,0.409159392118454,0.049206722527742386,-0.19770082831382751,0.5095266103744507,0.002158568939194083,0.8330657482147217,0.19041702151298523,0.29097190499305725
2823,-0.07381238043308258,-0.06882695108652115,0.4593130648136139,-0.012578275986015797,-0.1547466516494751,0.7510736584663391,0.03750546649098396,1.047179102897644,0.18401962518692017,0.39682796597480774
2824,-0.10681413859128952,-0.06625402718782425,0.4340735375881195,-0.000853454286698252,-0.19487392902374268,0.6113094687461853,0.040400028228759766,0.9562023282051086,0.15821468830108643,0.38484254479408264
2825,-0.04675046354532242,-0.04325438290834427,0.4943751096725464,0.046760305762290955,-0.19362875819206238,0.6926385164260864,0.12700597941875458,1.0656930208206177,0.17465056478977203,0.3449568450450897
2826,-0.07248944789171219,-0.07158590853214264,0.49863141775131226,-0.007575386669486761,-0.1100415289402008,0.6276829838752747,0.035185307264328,1.028779149055481,0.16734158992767334,0.3768371343612671
2827,-0.060707904398441315,-0.07559094578027725,0.47472676634788513,0.02265430986881256,-0.21564391255378723,0.6892786622047424,0.01625404693186283,1.052159070968628,0.18542662262916565,0.40527617931365967
2828,-0.05982404947280884,-0.14862622320652008,0.5494813323020935,-0.0008775098831392825,-0.20141829550266266,0.8160204887390137,0.15278515219688416,1.2634581327438354,0.18936893343925476,0.4282221794128418
2829,-0.02633184753358364,-0.04997481778264046,0.47353994846343994,0.056239672005176544,-0.10964532196521759,0.6204701066017151,0.040358878672122955,1.0448671579360962,0.16781000792980194,0.37598204612731934
2830,-0.19023354351520538,-0.04400743171572685,0.4628036916255951,0.028489815071225166,-0.24690121412277222,0.6471025943756104,-0.012492282316088676,0.9377580285072327,0.19517478346824646,0.37758469581604004
2831,-0.033457204699516296,-0.12499520927667618,0.5958588719367981,-0.00857124850153923,-0.13793595135211945,0.8175758719444275,0.059908922761678696,1.2119348049163818,0.21361665427684784,0.45665425062179565
2832,-0.14253368973731995,-0.09884399175643921,0.5754793882369995,0.10293491184711456,-0.16484834253787994,0.7765108942985535,0.0015184436924755573,1.0744351148605347,0.16874000430107117,0.4269004762172699
2833,-0.05598669499158859,-0.08323713392019272,0.5481045842170715,-0.011559699662029743,-0.1540725827217102,0.7426016926765442,0.12297418713569641,1.0022265911102295,0.08146548271179199,0.40986543893814087
2834,-0.07234372198581696,-0.03227919340133667,0.4603709280490875,0.011224355548620224,-0.163643017411232,0.6477258801460266,0.008380205370485783,0.9412600994110107,0.16381581127643585,0.3779914081096649
2835,-0.18424998223781586,-0.10603266209363937,0.52814120054245,0.0850440263748169,-0.2647665739059448,0.6740670800209045,-0.07357052713632584,1.2664251327514648,0.2872018814086914,0.4419328272342682
2836,-0.2241036295890808,-0.07943457365036011,0.4301070272922516,0.046746544539928436,-0.1801484227180481,0.6100994944572449,-0.04805051535367966,1.0328229665756226,0.21362316608428955,0.4135022759437561
2837,-0.05428261309862137,-0.07020517438650131,0.30091696977615356,0.0824979841709137,-0.18886402249336243,0.4919265806674957,0.03242051228880882,0.7065747976303101,0.14234985411167145,0.24898599088191986
2838,-0.194186732172966,-0.04682682454586029,0.5909571647644043,0.09873487800359726,-0.1957714706659317,0.7685098052024841,0.011724969372153282,1.1943202018737793,0.2213313728570938,0.4248843789100647
2839,-0.10865084826946259,-0.09751193225383759,0.5088788270950317,-0.02252861298620701,-0.162309929728508,0.6917586326599121,0.12337883561849594,1.0398530960083008,0.10007490962743759,0.40784183144569397
2840,-0.14148984849452972,-0.1042870581150055,0.5956596732139587,0.048198532313108444,-0.27170100808143616,0.7314109802246094,-0.042675938457250595,1.2923243045806885,0.23580245673656464,0.4252333343029022
2841,-0.005011890549212694,-0.10785017162561417,0.5293188691139221,-0.04531631991267204,-0.1902674436569214,0.7574403285980225,0.08423163741827011,1.1713123321533203,0.12422897666692734,0.38473179936408997
2842,-0.189830482006073,-0.014254043810069561,0.5369699001312256,0.03711194917559624,-0.1452014446258545,0.665123462677002,0.043503351509571075,1.0558284521102905,0.17134623229503632,0.4160124659538269
2843,-0.08963227272033691,-0.06970323622226715,0.5920958518981934,0.15103910863399506,-0.18691898882389069,0.7841387391090393,0.04629058018326759,1.1419121026992798,0.21767400205135345,0.4674370586872101
2844,-0.07558117806911469,-0.0031365917529910803,0.4038739800453186,0.020637765526771545,-0.1200166791677475,0.5835064649581909,0.034133173525333405,0.8778359293937683,0.13245606422424316,0.30530813336372375
2845,-0.20006419718265533,0.015661509707570076,0.5079727172851562,0.16699440777301788,-0.30425015091896057,0.7294977307319641,-0.032946500927209854,1.1207852363586426,0.2160428762435913,0.4302177131175995
2846,-0.10369628667831421,-0.02319842204451561,0.3720167279243469,-0.0003366675227880478,-0.09883108735084534,0.6046967506408691,0.06411667913198471,0.8789654970169067,0.11576937884092331,0.3727937638759613
2847,-0.1530454158782959,-0.04291540011763573,0.49317073822021484,0.10300417244434357,-0.24308855831623077,0.7183573246002197,0.009156402200460434,1.0757813453674316,0.14120356738567352,0.41336295008659363
2848,-0.26641514897346497,-0.026012174785137177,0.5807822942733765,0.08301209658384323,-0.28287273645401,0.7841041088104248,0.028487209230661392,1.256592035293579,0.279156893491745,0.4051417112350464
2850,-0.21176239848136902,-0.07651564478874207,0.4509865343570709,0.16223138570785522,-0.23957586288452148,0.7374742031097412,-0.042120832949876785,1.0867443084716797,0.21563544869422913,0.3946688771247864
2851,-0.011487805284559727,-0.028413955122232437,0.48536360263824463,-0.0386979877948761,-0.10735130310058594,0.7895488739013672,0.1229931116104126,1.084118366241455,0.11743110418319702,0.41783803701400757
2852,-0.04738948494195938,-0.126343235373497,0.47979190945625305,0.04695148393511772,-0.1733267456293106,0.6638854146003723,0.12148217111825943,1.0794628858566284,0.1150408461689949,0.41159743070602417
2853,-0.02114105597138405,-0.06367020308971405,0.357582151889801,-0.012180650606751442,-0.09794508665800095,0.48070091009140015,-0.0002426107821520418,0.7484539151191711,0.12335711717605591,0.31041333079338074
2854,-0.11006975919008255,-0.12044115364551544,0.4683213233947754,0.017662731930613518,-0.10029369592666626,0.8079314231872559,0.05416353419423103,1.170893907546997,0.2061479538679123,0.3402215540409088
2855,-0.12140977382659912,-0.0315491147339344,0.5511452555656433,0.11279816925525665,-0.28917378187179565,0.7331185340881348,-0.0288021769374609,1.1674599647521973,0.22900338470935822,0.4283496141433716
2856,-0.09056369215250015,-0.11203177273273468,0.5255010724067688,0.009392863139510155,-0.14564885199069977,0.8061190843582153,0.0848107859492302,1.2005261182785034,0.13336335122585297,0.472443550825119
2857,0.04478124529123306,-0.07788696885108948,0.42188358306884766,-0.09748972952365875,-0.024758465588092804,0.6287634968757629,0.07742824405431747,0.8415865898132324,0.03236418217420578,0.31014639139175415
2858,-0.09931924194097519,-0.07988792657852173,0.5441200733184814,0.05151065066456795,-0.203870952129364,0.8993381857872009,0.07277492433786392,1.2900254726409912,0.16943331062793732,0.4448690116405487
2859,-0.1235140711069107,-0.07600119709968567,0.5531391501426697,0.05975126475095749,-0.22735503315925598,0.7704094052314758,0.05628905072808266,1.1617220640182495,0.1156441941857338,0.445241779088974
2860,-0.11388403922319412,-0.01675598695874214,0.5092774629592896,0.07027947902679443,-0.2295716106891632,0.677760899066925,0.07359366118907928,1.0366530418395996,0.21073836088180542,0.47919967770576477
2861,-0.16414470970630646,-0.032208751887083054,0.39730578660964966,0.08019339293241501,-0.2229764461517334,0.5781018733978271,-0.005830741487443447,0.9535341858863831,0.19822333753108978,0.3740920126438141
2862,-0.005923513788729906,-0.046497542411088943,0.402487188577652,0.0057068560272455215,-0.07774587720632553,0.5753411054611206,0.061640433967113495,0.9131218791007996,0.12106435745954514,0.3152673840522766
2863,-0.0630553737282753,-0.04220255836844444,0.46160465478897095,0.03516224026679993,-0.13646730780601501,0.6432456970214844,0.02578539215028286,1.015291690826416,0.18607357144355774,0.3478451371192932
2864,0.04999474436044693,-0.08762329816818237,0.3737469017505646,-0.15016749501228333,-0.059613604098558426,0.5946007370948792,0.09650793671607971,0.7614572644233704,-0.0004752364766318351,0.24449637532234192
2865,-0.14815039932727814,-0.01834612898528576,0.5944778323173523,0.10073897242546082,-0.20297835767269135,0.752317488193512,-0.03815726563334465,1.2447702884674072,0.18491709232330322,0.5069882869720459
2866,-0.13489565253257751,-0.10098756849765778,0.5579028129577637,0.029790550470352173,-0.2158201038837433,0.8119550943374634,0.020590804517269135,1.2958935499191284,0.20218853652477264,0.4391733705997467
2867,-0.04619092121720314,-0.054044656455516815,0.5826593637466431,-0.07610932737588882,-0.10922646522521973,0.9264660477638245,0.15743334591388702,1.2113890647888184,0.14866933226585388,0.5013793110847473
2868,-0.05327051132917404,-0.019810641184449196,0.4272683262825012,-0.0005485041183419526,-0.20756025612354279,0.6319582462310791,0.05224994942545891,0.9171638488769531,0.16832661628723145,0.31736117601394653
2869,0.05863545089960098,-0.1470501720905304,0.5656914710998535,-0.13695299625396729,-0.08524871617555618,0.7998853325843811,0.15704646706581116,1.1299974918365479,0.11340344697237015,0.41002222895622253
2870,-0.21989737451076508,-0.06085896119475365,0.6237474679946899,0.09550046175718307,-0.2100653350353241,0.8641194701194763,0.08206536620855331,1.4046845436096191,0.17458125948905945,0.4897443950176239
2871,-0.2296801209449768,-0.11036112159490585,0.533551037311554,0.03490545228123665,-0.27064579725265503,0.6641016602516174,-0.0167941153049469,1.1184160709381104,0.21953751146793365,0.4013848900794983
2872,-0.11962442100048065,-0.03596349433064461,0.45976486802101135,0.03081090934574604,-0.13403937220573425,0.6573421359062195,0.032363295555114746,0.9702605605125427,0.09102383255958557,0.3601321578025818
2873,-0.16506963968276978,-0.06486235558986664,0.5523062944412231,0.07170094549655914,-0.18740162253379822,0.7738006114959717,0.027025042101740837,1.1526671648025513,0.15588650107383728,0.46766629815101624
2874,0.04385344311594963,-0.04425637796521187,0.45427125692367554,-0.06078339368104935,-0.12183119356632233,0.6155765056610107,0.09223794937133789,0.9209082722663879,0.04610898718237877,0.3496921956539154
2875,-0.13417041301727295,-0.02175171859562397,0.47962769865989685,0.07634635269641876,-0.25585129857063293,0.639937162399292,0.04255814477801323,0.953827440738678,0.12196750938892365,0.37938517332077026
2876,-0.0055707162246108055,-0.0954170748591423,0.4671500325202942,0.008951133117079735,-0.1592138260602951,0.7374129295349121,0.11664639413356781,0.9824787974357605,0.115072101354599,0.3936510682106018
2877,-0.17756225168704987,-0.05129849910736084,0.4050263464450836,0.10205613076686859,-0.2151419073343277,0.5449966788291931,-0.008301391266286373,0.7775055170059204,0.14607948064804077,0.2699463665485382
2878,-0.07281927764415741,-0.07749421149492264,0.49916166067123413,-0.021649790927767754,-0.09681386500597,0.7363318800926208,0.11608947813510895,0.9981495141983032,0.11390936374664307,0.40223199129104614
2879,-0.07175692170858383,-0.01639435812830925,0.3121049404144287,0.09675365686416626,-0.13184854388237,0.45841285586357117,0.05149469152092934,0.721454381942749,0.13575437664985657,0.23274175822734833
2882,-0.10233620554208755,-0.028510060161352158,0.5522673726081848,0.004470497369766235,-0.18619219958782196,0.886249303817749,0.05802313983440399,1.2859686613082886,0.20637056231498718,0.5143307447433472
2883,0.0597856268286705,-0.13274680078029633,0.45781606435775757,-0.09770666807889938,-0.12522947788238525,0.7818405628204346,0.2070905864238739,1.08327054977417,0.05911903828382492,0.34366804361343384
2884,-0.22220875322818756,-0.005347235593944788,0.5057596564292908,0.10324523597955704,-0.2974169850349426,0.6269702911376953,0.01959160715341568,1.0663938522338867,0.251035213470459,0.3769393563270569
2885,-0.07589329779148102,-0.10251299291849136,0.5059034824371338,0.022470690310001373,-0.24721813201904297,0.6810071468353271,0.011845468543469906,1.1190508604049683,0.18776382505893707,0.40828970074653625
2886,-0.06084141135215759,-0.07570046186447144,0.5178570747375488,0.006573935970664024,-0.15087080001831055,0.6839984655380249,0.08228309452533722,1.0407836437225342,0.16403669118881226,0.3634033203125
