用户账单当月总费用（元）,用户账单当月总费用（元）W0,用户账单当月总费用（元）W1,用户账单当月总费用（元）W2,用户账单当月总费用（元）W3,用户账单当月总费用（元）W4,用户账单当月总费用（元）W5,用户账单当月总费用（元）W6,用户账单当月总费用（元）W7,用户账单当月总费用（元）W8,用户账单当月总费用（元）W9
14.72,-0.0015695997281000018,-0.08961454033851624,0.10147079080343246,0.22767764329910278,-0.1379607915878296,0.03122108243405819,-0.10660763084888458,0.29393330216407776,-0.0155475540086627,0.05143493786454201
14.3,0.012724467553198338,-0.10174825042486191,0.062144793570041656,0.062486834824085236,-0.1201070100069046,-0.012166690081357956,-0.0011897075455635786,0.22828932106494904,-0.0032912755850702524,-0.02427312172949314
15.22,0.04863093048334122,-0.1667303591966629,0.12211176007986069,0.30417191982269287,-0.12345504760742188,0.10722576826810837,-0.08496683090925217,0.4575647711753845,0.07347815483808517,0.08602367341518402
286.2,0.07017832249403,0.005612834356725216,0.06745930016040802,0.03828061744570732,-0.060304488986730576,0.05676676705479622,-0.0016054717125371099,0.09250421822071075,0.07216557115316391,-0.017872212454676628
454.0,0.05695359781384468,-0.03381895273923874,0.023111121729016304,0.06673970818519592,0.025943253189325333,0.06618562340736389,-0.03086971491575241,0.016241656616330147,-0.002568089170381427,0.06479404121637344
91.25,0.056843411177396774,0.007186130154877901,0.14150798320770264,0.25297826528549194,-0.20026244223117828,0.008000592701137066,-0.06873691827058792,0.3580853044986725,0.0004637501551769674,0.006888908799737692
456.0,0.04661782085895538,-0.014469304122030735,0.07064954191446304,0.11575645953416824,-0.01156874094158411,0.02853766828775406,-0.026876311749219894,0.15911273658275604,0.1056852862238884,0.030056502670049667
16.8,0.027554746717214584,-0.004188084974884987,0.06158919259905815,-0.008142601698637009,0.00850038230419159,-0.02708701603114605,-0.057412631809711456,0.059446681290864944,0.01076180674135685,0.04829525947570801
135.73,0.04804527759552002,-0.02470833994448185,0.23918701708316803,0.33635807037353516,-0.22430939972400665,0.05529522895812988,0.003942017909139395,0.3695331811904907,0.16661716997623444,0.23566940426826477
279.75,0.016010388731956482,-0.009826072491705418,0.06336124986410141,-0.0133845629170537,-0.01926034316420555,0.0010953625896945596,-0.004489240702241659,-0.01596645824611187,-0.03039495274424553,0.004394195973873138
137.98,0.03406786546111107,0.03959884122014046,0.14302538335323334,0.3054223358631134,-0.07075768709182739,0.09371346980333328,-0.017839472740888596,0.25152963399887085,0.09960289299488068,0.13508257269859314
19.05,-0.014616352505981922,-0.13551266491413116,0.10639920830726624,0.2679547965526581,-0.21562440693378448,0.08566553890705109,0.0025665531866252422,0.29038870334625244,0.11701618134975433,0.18026751279830933
19.55,-0.05640629678964615,-0.26939940452575684,0.1591169685125351,0.24095553159713745,-0.23994235694408417,0.05793231725692749,0.07731121778488159,0.24337388575077057,0.07902127504348755,0.20312470197677612
138.98,0.03254416957497597,-0.014213821850717068,0.1669667363166809,0.20590418577194214,-0.13943998515605927,0.1070299744606018,-0.1244518980383873,0.2523004710674286,0.11141883581876755,0.08745373040437698
11.5,-0.060169197618961334,-0.21384145319461823,0.12069908529520035,0.29099777340888977,-0.25158900022506714,0.08079908043146133,-0.07460461556911469,0.4709390699863434,-0.005550848785787821,0.20131997764110565
11.75,-0.00400590430945158,-0.02413526549935341,-0.026605522260069847,0.05311531201004982,-0.012436103075742722,-0.003058698493987322,-0.03041386418044567,0.0872398316860199,-0.03029818832874298,-0.01946685090661049
95.75,0.06432795524597168,0.011347783729434013,0.1426079124212265,0.234927237033844,-0.12178725749254227,0.09814298897981644,-0.01426627580076456,0.22628675401210785,0.11610640585422516,0.035223834216594696
19.75,-0.01574508100748062,-0.1841081827878952,0.14609922468662262,0.27937453985214233,-0.1295076161623001,0.07182183116674423,-0.02402888983488083,0.29415401816368103,0.04553103446960449,0.07825091481208801
479.23,0.011203053407371044,0.01641494780778885,-0.0039416709914803505,0.0852707251906395,0.003755717072635889,0.039378903806209564,-0.011301410384476185,0.012834719382226467,-0.013328060507774353,0.04023554548621178
139.48,0.02347443252801895,-0.030933422967791557,0.14333023130893707,0.20041443407535553,-0.1087903156876564,0.04251144453883171,-0.028169766068458557,0.173097625374794,0.06004771962761879,0.09892246127128601
140.98,0.09112616628408432,-0.03221488371491432,0.20464618504047394,0.2955266237258911,-0.11781405657529831,0.12322645634412766,-0.0718136802315712,0.19873975217342377,0.11822464317083359,0.1114426851272583
97.25,0.05399089679121971,-0.035648565739393234,0.20641304552555084,0.31762683391571045,-0.12317072600126266,0.11134147644042969,-0.019813919439911842,0.28756216168403625,0.03526969254016876,0.1440526247024536
22.05,-0.15448640286922455,-0.21738916635513306,0.11678074300289154,0.318971186876297,-0.21030907332897186,0.05494191125035286,0.028378082439303398,0.30150896310806274,0.1745413839817047,0.13637039065361023
7.35,0.06437018513679504,0.0005121584399603307,0.017761269584298134,0.07970493286848068,0.019132226705551147,0.04623322933912277,-0.014451527036726475,0.1057433933019638,0.032381560653448105,0.007204817142337561
8.1,0.06418480724096298,-0.5463227033615112,0.4684740900993347,1.2051000595092773,-0.4621725380420685,0.23939454555511475,-0.006630999967455864,1.2055200338363647,0.3384145498275757,0.5358154773712158
9.85,0.014643129892647266,-0.016971055418252945,0.04253790155053139,0.0872168317437172,-0.0233126413077116,0.06388576328754425,0.03934788703918457,0.08166896551847458,-0.008828057907521725,-0.010414150543510914
11.35,-0.0070827314630150795,-0.050542350858449936,0.006644716951996088,-0.007777074817568064,-0.062383465468883514,0.008110970258712769,0.013045895844697952,0.13136474788188934,0.03619152307510376,0.0173521488904953
11.6,-0.048237934708595276,-0.20089711248874664,0.12214768677949905,0.2854466438293457,-0.1508619785308838,0.0892672911286354,0.004288360942155123,0.37738627195358276,7.029579137451947e-05,0.03339776769280434
12.6,0.04476911947131157,-0.06792280077934265,0.12118551135063171,0.2439066618680954,-0.06637601554393768,0.09911616146564484,-0.06791407614946365,0.2509794533252716,0.05099998041987419,0.0846409797668457
12.35,0.026201028376817703,-0.006056463811546564,0.014692887663841248,0.0957150086760521,-0.039498742669820786,0.07332029193639755,-0.0401306189596653,0.15294548869132996,-0.007955345325171947,-0.01690235547721386
12.85,-0.02995656616985798,-0.029586544260382652,0.04799071326851845,0.005595393478870392,-0.04880862683057785,-0.03169630095362663,-0.03539411723613739,0.045921944081783295,-0.004907572641968727,0.04478072002530098
99.75,0.10464206337928772,-0.04601409286260605,0.25375527143478394,0.4478188455104828,-0.21493688225746155,0.21012485027313232,-0.11509161442518234,0.37545153498649597,0.268039733171463,0.2590303122997284
13.85,0.01016300544142723,-0.0393032468855381,0.06010197103023529,0.07061541080474854,0.031048979610204697,-0.0253550224006176,-0.015496371313929558,0.06664866954088211,0.0006421246798709035,-0.005147642455995083
14.6,0.06666724383831024,-0.01915496215224266,0.061137694865465164,0.136353999376297,-0.10868709534406662,0.05304954946041107,-0.026782862842082977,0.14484550058841705,0.07576748728752136,-0.004122691694647074
14.1,0.016170743852853775,-0.13324666023254395,0.07948125153779984,0.1970408856868744,-0.13701458275318146,0.04508575052022934,-0.04250223562121391,0.2507175803184509,0.04049792140722275,0.12863877415657043
15.6,0.11896461993455887,0.0061621773056685925,0.1467752456665039,0.2154240757226944,-0.1374538540840149,0.03820177540183067,-0.0042993794195353985,0.21896472573280334,0.12020362168550491,0.055854905396699905
499.0,-0.009694118052721024,-0.031257059425115585,0.023131681606173515,0.013296809047460556,-0.019787980243563652,-0.027864430099725723,-0.02287653461098671,0.03620369732379913,0.013941639102995396,0.03798358514904976
100.75,0.01636500656604767,-0.056917063891887665,0.12789882719516754,0.2602249085903168,-0.10474791377782822,0.07969298213720322,-0.049117643386125565,0.35394087433815,0.042162008583545685,0.11098046600818634
154.85,0.01328559871762991,-0.059383176267147064,0.07480926066637039,0.09419792890548706,-0.09007450193166733,0.00705324113368988,-0.0853453204035759,0.10511702299118042,0.015922604128718376,0.02527105249464512
505.73,0.028178874403238297,-0.010964418761432171,-0.0217388104647398,0.0034164118114858866,-0.00048813398461788893,-0.0014992754440754652,-0.0364893339574337,0.03298540785908699,-0.00606193020939827,-0.010153248906135559
508.0,0.04443719610571861,0.01794932410120964,-0.0015254825120791793,0.003259313525632024,0.018311914056539536,0.04055314138531685,-0.03556947782635689,0.06788066774606705,0.061756014823913574,0.03411738574504852
0.72,0.009862103499472141,-0.03677743300795555,-0.02869250252842903,0.00850315485149622,0.02262994833290577,0.034869879484176636,0.01010663527995348,0.08080201596021652,0.0441194586455822,-0.013362233527004719
102.75,0.13096797466278076,-0.08976487070322037,0.23964451253414154,0.3869662880897522,-0.23358887434005737,0.17947664856910706,-0.04386034607887268,0.3435139060020447,0.12195099145174026,0.19069631397724152
71.06,-0.009207813069224358,-0.23899857699871063,0.34739255905151367,0.6645866632461548,-0.5716652274131775,0.2690275013446808,-0.07245545089244843,0.8104406595230103,0.26123663783073425,0.33313390612602234
82.01,0.068300262093544,-0.08631560951471329,0.31090423464775085,0.5321734547615051,-0.3484659492969513,0.16230899095535278,-0.19949883222579956,0.7748255133628845,0.19276602566242218,0.2057718187570572
105.75,0.06174033135175705,-0.001890163286589086,0.07107561826705933,0.17479585111141205,-0.07626806944608688,0.03718462213873863,-0.07435004413127899,0.22125539183616638,0.03100944496691227,0.05069374293088913
526.0,0.0009563412750139832,-0.020614754408597946,-0.004301589448004961,0.026124868541955948,-0.01544291339814663,-0.031245768070220947,-0.012788948602974415,0.008831012062728405,0.014133156277239323,0.038173265755176544
21.75,0.07882369309663773,-0.08338239789009094,0.12466368079185486,0.331124484539032,-0.1390819251537323,0.05064642056822777,-0.05385029688477516,0.44111666083335876,0.04549838975071907,0.1170458123087883
106.75,0.0459044985473156,-0.036898206919431686,0.08142189681529999,0.17011946439743042,-0.08696705102920532,0.04152630642056465,-0.028894905000925064,0.18030622601509094,0.07441132515668869,0.08596403896808624
533.06,-0.0292814914137125,-0.022385738790035248,0.028155790641903877,0.040438346564769745,0.01669779233634472,0.01226000301539898,0.0029181984718889,0.00877948384732008,0.030461153015494347,-0.004566940478980541
533.56,0.05341815948486328,-0.01756225898861885,0.028239799663424492,0.021017704159021378,-0.037990786135196686,0.02186313457787037,0.00882029253989458,0.01293256413191557,-0.01829100400209427,0.04028385877609253
128.02,0.05659211054444313,0.021172257140278816,0.09282968193292618,0.15610012412071228,-0.13474082946777344,0.05364208668470383,-0.039864640682935715,0.15261761844158173,0.10510366410017014,0.02121889963746071
128.27,0.14302989840507507,-0.047772541642189026,0.2420550137758255,0.269360214471817,-0.09444095194339752,0.10897847265005112,-0.10336959362030029,0.27766433358192444,0.16025741398334503,0.014067016541957855
128.79,0.01636505499482155,-0.05236801877617836,0.10985293239355087,0.1886550337076187,-0.13621065020561218,0.09867941588163376,-0.0717824324965477,0.26138749718666077,0.0008674621349200606,0.023093651980161667
128.04,0.17588850855827332,-0.019972555339336395,0.2222897708415985,0.3477613031864166,-0.1561705470085144,0.1278732568025589,-0.05456024780869484,0.34837132692337036,0.20054234564304352,0.07876241952180862
128.29,0.07288598269224167,0.011412817053496838,0.28314775228500366,0.3967167139053345,-0.17608493566513062,0.1774570494890213,-0.11602450162172318,0.44694212079048157,0.15392546355724335,0.13201382756233215
129.54,0.22296762466430664,-0.004429627675563097,0.45655256509780884,0.5100888609886169,-0.3042014539241791,0.19243453443050385,-0.135048046708107,0.5275710225105286,0.2789976894855499,0.22762808203697205
129.77,0.03778298199176788,-0.0004220585396979004,0.10435175150632858,0.15877553820610046,0.0057470230385661125,0.07862603664398193,-0.025174066424369812,0.2029557079076767,0.05287456139922142,0.07531829923391342
129.27,0.05947042256593704,0.027131207287311554,0.20906731486320496,0.296600341796875,-0.13465096056461334,0.049529626965522766,-0.055136531591415405,0.30154886841773987,0.0586218424141407,0.1183495819568634
129.52,0.09761558473110199,0.05227147042751312,0.047033172100782394,0.17421583831310272,-0.02478119730949402,0.08428961783647537,-0.039958640933036804,0.11752993613481522,0.08726948499679565,0.03678721934556961
107.75,0.020891325548291206,-0.03415987268090248,0.2021501362323761,0.34403929114341736,-0.1523643434047699,0.052035268396139145,-0.12658224999904633,0.39096033573150635,0.1764417588710785,0.09336849302053452
130.77,0.10164055973291397,-0.021417418494820595,0.1466943621635437,0.313746839761734,-0.10769673436880112,0.10306478291749954,-0.023998580873012543,0.24009715020656586,0.09443584084510803,0.08352212607860565
130.79,0.08026853203773499,0.0958247035741806,0.2967865467071533,0.29258763790130615,-0.1748664528131485,-0.01251881942152977,-0.037339139729738235,0.24245670437812805,0.05674237757921219,0.12929925322532654
130.52,0.05328736826777458,-0.05994390323758125,0.09366412460803986,0.20300839841365814,-0.10378748923540115,0.10993803292512894,-0.09940557181835175,0.2029171735048294,0.09779215604066849,0.07619878649711609
130.02,0.11029971390962601,-0.07964551448822021,0.27239903807640076,0.36348071694374084,-0.17614448070526123,0.15574121475219727,-0.09665759652853012,0.4525427520275116,0.06457167863845825,0.11480837315320969
130.29,0.0977662205696106,0.11383944749832153,0.3291890621185303,0.4617093503475189,-0.2610587179660797,0.06173548474907875,-0.1055968850851059,0.5518159866333008,0.1387142539024353,0.10174083709716797
131.79,0.015350320376455784,-0.022056814283132553,0.03748539835214615,0.1583728790283203,-0.043112002313137054,0.008712909184396267,-0.06707516312599182,0.16791437566280365,0.03705412149429321,0.025600573047995567
131.77,0.05169485881924629,-0.05045882239937782,0.17957110702991486,0.3667210638523102,-0.1836659163236618,0.09213390946388245,-0.046962670981884,0.4247188866138458,0.06796810775995255,0.1949888914823532
131.27,0.08115949481725693,0.03130641207098961,0.231815367937088,0.2336973398923874,-0.02808876521885395,0.08689255267381668,-0.0195463839918375,0.31933316588401794,0.14902345836162567,0.011378808878362179
131.29,0.1102897971868515,0.01422877237200737,0.3751295208930969,0.4802096486091614,-0.25678497552871704,0.1626124531030655,-0.08518537878990173,0.5868183970451355,0.24312351644039154,0.16674493253231049
131.04,0.08528050780296326,-0.031673263758420944,0.3226688504219055,0.48011285066604614,-0.2641546428203583,0.15117454528808594,-0.11822004616260529,0.5188023447990417,0.22807013988494873,0.2378539890050888
132.29,0.08721804618835449,-0.05434905365109444,0.24795745313167572,0.36676135659217834,-0.18497315049171448,0.16010242700576782,-0.1295001208782196,0.45937874913215637,0.1862880140542984,0.07978092133998871
132.79,0.19508443772792816,0.04013065621256828,0.3281280994415283,0.440044105052948,-0.13949468731880188,0.12574949860572815,-0.12124741077423096,0.39176520705223083,0.21407069265842438,0.19548074901103973
132.27,0.006438910495489836,-0.0008900205139070749,0.04854872077703476,0.16378897428512573,-0.07145725935697556,0.08385036140680313,0.012459387071430683,0.16679687798023224,0.05859506130218506,0.012500137090682983
132.54,0.043189145624637604,0.011619653552770615,0.12498789280653,0.21745294332504272,-0.06329543888568878,0.06891302019357681,-0.005942446179687977,0.19622880220413208,0.04338250309228897,0.06333398818969727
132.52,-0.008012902922928333,0.029830629006028175,0.013688771985471249,0.06910914927721024,-0.03204613924026489,0.056746914982795715,-0.028353635221719742,0.08528134226799011,0.06089426949620247,0.058921076357364655
133.27,0.0463252067565918,-0.021922238171100616,0.23969721794128418,0.3371158540248871,-0.16664338111877441,0.11482841521501541,-0.0826357826590538,0.35414135456085205,0.13844095170497894,0.11334875971078873
133.79,0.030632376670837402,-0.016112927347421646,0.17721819877624512,0.2715087831020355,-0.07231534272432327,0.11890982836484909,-0.08549756556749344,0.25502297282218933,0.122717946767807,0.0033473533112555742
133.52,0.019546831026673317,0.005461081862449646,0.06256760656833649,0.12772861123085022,-0.11306130141019821,0.036777716130018234,-0.012459954246878624,0.15427166223526,0.05460798367857933,0.0868247002363205
133.77,0.15908636152744293,0.04103685915470123,0.18360145390033722,0.23691987991333008,-0.15235374867916107,0.1919514685869217,-0.057162292301654816,0.20630241930484772,0.1832859367132187,0.07597894221544266
133.29,0.09037525951862335,-0.05054926872253418,0.2257554829120636,0.3546407222747803,-0.1524684876203537,0.1680147647857666,-0.0639989897608757,0.4268472194671631,0.11711432784795761,0.11328815668821335
134.77,0.04395444691181183,0.011746258474886417,0.2523273527622223,0.2969777584075928,-0.22019365429878235,0.16364344954490662,-0.010317171923816204,0.33840683102607727,0.08201340585947037,0.1940905898809433
133.54,0.1953534185886383,-0.0051458231173455715,0.3807918131351471,0.42035093903541565,-0.20354591310024261,0.20255093276500702,-0.1673905998468399,0.606719434261322,0.22191663086414337,0.21080909669399261
134.29,-0.0055403271690011024,-0.08286413550376892,0.24658434092998505,0.37608423829078674,-0.15502460300922394,0.13836327195167542,-0.14305108785629272,0.4296117126941681,0.15418806672096252,0.10814934223890305
134.54,-0.012291183695197105,-0.05890890955924988,0.10294309258460999,0.23346373438835144,-0.10507309436798096,0.030634060502052307,0.013167853467166424,0.24892614781856537,0.10048172622919083,0.10315487533807755
542.0,0.04462530463933945,-0.03379392996430397,0.010986709035933018,0.10516298562288284,0.012068170122802258,0.030873538926243782,-0.013659689575433731,0.057892609387636185,0.02842685766518116,0.01970408298075199
135.52,0.12246222794055939,0.0502505861222744,0.22871290147304535,0.2403736114501953,-0.07916682958602905,0.05734087526798248,-0.07347207516431808,0.2765338718891144,0.1460627317428589,0.030191149562597275
135.77,0.008152714930474758,0.10558704286813736,0.15398745238780975,0.23828203976154327,-0.1475071907043457,-0.007620024960488081,-0.015469156205654144,0.2910037636756897,0.05894080176949501,0.005376948043704033
135.02,0.0037418813444674015,-0.04468823969364166,0.07097727060317993,0.049929842352867126,-0.027694281190633774,0.03042338229715824,0.002593905432149768,0.017602715641260147,0.06919409334659576,0.02915370650589466
135.29,0.18020322918891907,0.07720426470041275,0.25149115920066833,0.3112605810165405,-0.22449852526187897,0.04733850434422493,-0.14240513741970062,0.4698295295238495,0.1447339653968811,0.08167335391044617
135.04,-0.00033375376369804144,-0.01416804175823927,0.16578759253025055,0.2565443217754364,-0.17137324810028076,0.14463375508785248,-0.057353246957063675,0.4366138279438019,0.17316950857639313,0.15840663015842438
136.04,0.07618646323680878,0.011876635253429413,0.027140216901898384,0.23219282925128937,-0.10310481488704681,-0.03178280591964722,-0.03177543729543686,0.17366063594818115,0.11619707942008972,0.1303032636642456
136.79,-0.0729987770318985,-0.16054277122020721,0.1827392578125,0.3255196213722229,-0.274120032787323,0.057405922561883926,0.0597553513944149,0.3091955780982971,0.15239667892456055,0.12112153321504593
136.52,0.07211032509803772,-0.004143953323364258,0.11864947527647018,0.07812812924385071,-0.09419476240873337,0.01295161247253418,-0.0028614772018045187,0.12297563999891281,0.02732030116021633,-0.003090337850153446
136.29,0.04250921308994293,-0.04707099497318268,0.14924219250679016,0.2502377927303314,-0.1624593287706375,0.15274067223072052,-0.07971184700727463,0.2709018290042877,0.05403204262256622,0.13853979110717773
136.77,0.029330791905522346,0.03093910962343216,0.12088774889707565,0.14190159738063812,-0.035251226276159286,0.044103316962718964,-0.04374619200825691,0.17249159514904022,0.046613071113824844,0.12213081121444702
137.04,0.053789883852005005,-0.025785082951188087,0.18815623223781586,0.2818639874458313,-0.11714892834424973,0.16789010167121887,-0.023100027814507484,0.3033095896244049,0.0988105908036232,0.13162682950496674
137.79,0.15413661301136017,0.03475331887602806,0.2373155653476715,0.3370308578014374,-0.12145251780748367,0.1322697103023529,-0.10650157928466797,0.2957327663898468,0.1436830759048462,0.08334711939096451
137.77,0.12190265953540802,0.008079640567302704,0.2663264274597168,0.3062228858470917,-0.1293243169784546,0.11462273448705673,-0.08590307831764221,0.3776260316371918,0.14507190883159637,0.18342290818691254
136.54,0.10219136625528336,0.05079512670636177,0.21199573576450348,0.25872603058815,-0.10818840563297272,0.16480723023414612,-0.06925154477357864,0.275410920381546,0.14923188090324402,0.042394038289785385
137.29,0.04893285408616066,-0.010009662248194218,0.18682239949703217,0.22107025980949402,-0.1330408751964569,0.12994055449962616,-0.05925263464450836,0.2524946928024292,0.11992792785167694,0.08181098103523254
138.02,0.06261911243200302,-0.04218587279319763,0.18256182968616486,0.30299025774002075,-0.06507451832294464,0.12115742266178131,-0.08598059415817261,0.3200523853302002,0.15555422008037567,0.13279472291469574
138.52,0.07801806181669235,0.0520009770989418,0.15424151718616486,0.10590758919715881,-0.09074315428733826,0.12040264159440994,-0.02633560448884964,0.15097011625766754,0.11067616194486618,0.052763983607292175
138.04,0.022361554205417633,-0.19772908091545105,0.4255049526691437,0.6785527467727661,-0.12199600785970688,0.08103276044130325,-0.15797877311706543,0.713248610496521,0.20530816912651062,0.359371155500412
138.79,0.05857706442475319,-0.013461311347782612,0.19532901048660278,0.3315136134624481,-0.1264425814151764,0.08944662660360336,-0.013391739688813686,0.246219202876091,0.07468859851360321,0.06538074463605881
138.29,0.14168274402618408,-0.006757921539247036,0.4268268048763275,0.4329707622528076,-0.20045951008796692,0.14716371893882751,-0.10444243252277374,0.5808212757110596,0.189705953001976,0.16436713933944702
139.02,0.10587890446186066,-0.05270880088210106,0.21962875127792358,0.320396363735199,-0.10120872408151627,0.05680466815829277,-0.13830043375492096,0.4187638759613037,0.2108185738325119,0.039713386446237564
139.77,0.08449547737836838,0.03992142528295517,0.30084991455078125,0.38408488035202026,-0.1551559567451477,0.1476230025291443,-0.0796060562133789,0.45808494091033936,0.12769129872322083,0.12857140600681305
139.29,0.08900013566017151,0.0021760938689112663,0.15633423626422882,0.20369774103164673,-0.1361229419708252,0.12098398059606552,-0.02731402777135372,0.22028028964996338,0.08205638080835342,0.10939586162567139
139.79,0.08663881570100784,0.011993191204965115,0.21572892367839813,0.22565682232379913,-0.09529422223567963,0.08574841171503067,-0.027089517563581467,0.26142218708992004,0.13012148439884186,0.15796329081058502
138.77,0.07825818657875061,0.012626413255929947,0.1464335024356842,0.24484775960445404,-0.10673660784959793,0.12604016065597534,-0.07974429428577423,0.3063041567802429,0.13647665083408356,0.15686197578907013
140.77,0.11045894771814346,-0.002304971683770418,0.15099243819713593,0.1997586488723755,-0.12123222649097443,0.04950791969895363,-0.07234404981136322,0.2522517144680023,0.09147468209266663,0.10444816946983337
547.5,0.030700406059622765,0.025806507095694542,0.010341839864850044,0.03289756923913956,-0.05192887783050537,-0.011766919866204262,0.03531772643327713,0.010417908430099487,-0.008467644453048706,0.03900689259171486
140.29,0.10167519748210907,0.011532435193657875,0.10777866095304489,0.24175715446472168,-0.08510152995586395,0.041465964168310165,0.034792136400938034,0.3014477789402008,0.18275944888591766,0.1182970255613327
139.04,-0.00502433255314827,-0.05736858397722244,0.2911808490753174,0.3414119780063629,-0.1873403936624527,0.09260836988687515,-0.08747853338718414,0.4074266254901886,0.15196622908115387,0.10502618551254272
139.52,0.08395896106958389,0.013017569668591022,0.10740131884813309,0.149678036570549,-0.04163583740592003,0.07849317044019699,-0.0507621206343174,0.20146118104457855,0.1339421272277832,0.08286488801240921
141.29,-0.0327359177172184,-0.07761690020561218,0.262389600276947,0.3901127874851227,-0.21142496168613434,0.18387120962142944,-0.08884186297655106,0.4402030110359192,0.11754940450191498,0.19587385654449463
141.79,-0.009627383202314377,0.028344469144940376,0.07762331515550613,0.17281092703342438,-0.03610636666417122,-0.024347683414816856,0.00831120740622282,0.15102232992649078,0.06479765474796295,0.034667957574129105
141.02,-0.041390560567379,-0.02133260667324066,0.14437437057495117,0.2238394170999527,-0.13074995577335358,0.058542657643556595,0.0023147023748606443,0.18209074437618256,0.1375575214624405,0.09272600710391998
141.04,0.09741735458374023,-0.07127445936203003,0.2840627133846283,0.3914451003074646,-0.201764315366745,0.07639097422361374,-0.1363581418991089,0.4967349171638489,0.09598146378993988,0.19335752725601196
140.52,0.0742679014801979,0.015461303293704987,0.08022524416446686,0.1666942983865738,-0.006934364791959524,0.05498228222131729,-0.07438421994447708,0.14637131989002228,-1.1819909559562802e-05,-0.010092783719301224
142.52,0.11257881671190262,-0.07705818861722946,0.196235790848732,0.29807376861572266,-0.0988115519285202,0.04592573270201683,-0.08678442984819412,0.26322755217552185,0.10409124195575714,0.12612688541412354
142.79,0.1373017430305481,-0.0008411326562054455,0.18159866333007812,0.26911044120788574,-0.03077659383416176,0.058389585465192795,-0.022308548912405968,0.21290181577205658,0.11539740860462189,0.06895802170038223
549.0,0.04413077235221863,-0.007390707265585661,0.1153189167380333,0.13021820783615112,-0.1005234494805336,0.003612217027693987,-0.022942403331398964,0.06390371918678284,0.09876196086406708,0.03249406814575195
142.29,0.10612857341766357,-0.004059803672134876,0.3146449625492096,0.3846304416656494,-0.2754915952682495,0.15089890360832214,-0.1096782460808754,0.4548535645008087,0.17907235026359558,0.1756831258535385
141.77,0.044084228575229645,-0.08033809065818787,0.17147046327590942,0.25600799918174744,-0.16232751309871674,0.03657058626413345,-0.0072194780223071575,0.2901582419872284,0.06413090974092484,0.0647246316075325
143.04,0.13556943833827972,-0.02701658383011818,0.4041559398174286,0.6876618266105652,-0.29247793555259705,0.2455352544784546,-0.16993218660354614,0.6760216355323792,0.2899268865585327,0.31105494499206543
143.79,0.030886346474289894,0.02745739556849003,0.24840876460075378,0.30727100372314453,-0.16856348514556885,0.051504168659448624,-0.11028321087360382,0.3863435685634613,0.09776918590068817,0.11869306862354279
143.02,-0.0053423922508955,0.024791305884718895,0.053119875490665436,0.0641692727804184,-0.016228724271059036,0.08857817202806473,-0.061939630657434464,0.07466621696949005,0.03449727222323418,0.014218044467270374
110.25,0.15126582980155945,0.00518860574811697,0.23452499508857727,0.4463562071323395,-0.13464191555976868,0.22730743885040283,-0.13341796398162842,0.5422848463058472,0.1717018336057663,0.21291938424110413
110.75,0.06569511443376541,-0.09793263673782349,0.1851869523525238,0.3437715768814087,-0.15879900753498077,0.10673565417528152,-0.007168357260525227,0.3087399899959564,0.10108146071434021,0.22674968838691711
144.52,0.015242274850606918,-0.0889815166592598,0.16231660544872284,0.28333303332328796,-0.20497693121433258,0.12471741437911987,-0.08305755257606506,0.2818758487701416,0.11780384182929993,0.09353276342153549
144.29,0.058729127049446106,-0.017703378573060036,0.25295042991638184,0.28699758648872375,-0.13441705703735352,0.14562521874904633,-0.02499055303633213,0.3375868499279022,0.10140106827020645,0.177509143948555
144.04,0.07042624056339264,-0.04267299547791481,0.27147138118743896,0.47968143224716187,-0.1529725342988968,0.15408004820346832,-0.08724431693553925,0.47420352697372437,0.148717001080513,0.26064029335975647
143.29,0.10933506488800049,-0.060357630252838135,0.33987417817115784,0.5072939395904541,-0.16403494775295258,0.16354505717754364,-0.07306744158267975,0.44689980149269104,0.2409256100654602,0.2733800709247589
144.79,0.09868249297142029,-0.036226723343133926,0.24674679338932037,0.32997632026672363,-0.1899973750114441,0.0893385037779808,-0.09331309795379639,0.2750389277935028,0.11665067076683044,0.07859810441732407
145.29,0.08023259043693542,-0.014118151739239693,0.24684642255306244,0.313014417886734,-0.21097761392593384,0.15593209862709045,-0.1246606633067131,0.48498567938804626,0.10194121301174164,0.0947381854057312
145.79,0.14366373419761658,0.028353935107588768,0.16178490221500397,0.3281196355819702,-0.15828847885131836,0.06770529597997665,-0.1196981742978096,0.379835844039917,0.08037714660167694,0.04140480235219002
145.04,0.10753612220287323,-0.05019219592213631,0.17999139428138733,0.3320876359939575,-0.12924952805042267,0.04822492599487305,-0.061156682670116425,0.30344158411026,0.10216587036848068,0.10640531778335571
145.02,0.05629466474056244,-0.017826037481427193,0.0472261905670166,0.05963991582393646,0.014460430480539799,0.040645990520715714,0.040484022349119186,0.03259308636188507,0.01897713728249073,-0.015042541548609734
145.52,0.10566145926713943,0.02352188713848591,0.19355925917625427,0.25427669286727905,-0.11587874591350555,0.053211018443107605,-0.02573225274682045,0.2585011124610901,0.14220960438251495,0.15229474008083344
146.77,0.1794661432504654,0.006290539633482695,0.26979902386665344,0.473253071308136,-0.11983147263526917,0.16435681283473969,-0.09592404216527939,0.46054965257644653,0.14158104360103607,0.2215801626443863
